S.No,Station,Latitude,Longitude,line_geom
1,230 KADAPERI,12.946682714248427,80.13101065516754,
2,Kalivanthapattu,12.789931117584992,80.07607155500656,"LINESTRING(80.13101065516754 12.946682714248427, 80.07607155500656 12.789931117584992)"
