S.No,Station,Latitude,Longitude,line_geom
1,Koyambedu CMRL (GIS),13.0716883745108,80.19427731976648,
2,CHINMAYA NAGAR SS,13.057187852987008,80.18837434123526,"LINESTRING(80.19427731976648 13.0716883745108, 80.18837434123526 13.057187852987008)"
