S.No,Station,Latitude,Longitude,line_geom
1,PUSHEP,11.52292,76.6005394,
2,Karamadai,11.294951398017776,77.00628026805425,"LINESTRING(76.6005394 11.52292, 77.00628026805425 11.294951398017776)"
