S.No,Station,Latitude,Longitude,line_geom
1,LILO of Alundur,10.693208550341748,78.61199867438613,
2,Thanjavur  at thuvakudy,10.715233639647911,79.07246240789671,"LINESTRING(78.61199867438613 10.693208550341748, 79.07246240789671 10.715233639647911)"
