S.No,Station,Latitude,Longitude,line_geom
1,N T Gudi,10.550790093275182,79.26257583105856,
2,Karaikkudi,10.078312175334833,78.73455826745919,"LINESTRING(79.26257583105856 10.550790093275182, 78.73455826745919 10.078312175334833)"
