S.No,Station,Latitude,Longitude,line_geom
1,400 Karaikudi,10.078312175334833,78.73455826745919,
2,TAP on 400 Karaikudi-Pugalur,10.180706964609795,78.65635679682178,"LINESTRING(78.73455826745919 10.078312175334833, 78.65635679682178 10.180706964609795)"
3,Vellalavidhuthi,10.50501,79.08099,"LINESTRING(78.65635679682178 10.180706964609795, 79.08099 10.50501)"
4,TAP on 400 Karaikudi-Pugalur,10.180706964609795,78.65635679682178,"LINESTRING(79.08099 10.50501, 78.65635679682178 10.180706964609795)"
5,Pugalur,11.054280379052035,77.9891868538701,"LINESTRING(78.65635679682178 10.180706964609795, 77.9891868538701 11.054280379052035)"
