S.No,Station,Latitude,Longitude,line_geom
1,Cuddalore,11.727679897230315,79.732029457698,
2,Veerapuram,12.7398978,80.0025306,"LINESTRING(79.732029457698 11.727679897230315, 80.0025306 12.7398978)"
