S.No,Station,Latitude,Longitude,line_geom
1,Palavadi,12.164743472716257,78.05859651975696,
2,Udanapalli,12.58262224501078,77.9335086724388,"LINESTRING(78.05859651975696 12.164743472716257, 77.9335086724388 12.58262224501078)"
