S.No,Station,Latitude,Longitude,line_geom
1,Guindy SS,13.011083664557294,80.2102803960113,
2,Koyambedu,13.08438388977109,80.17456206140237,"LINESTRING(80.2102803960113 13.011083664557294, 80.17456206140237 13.08438388977109)"
