S.No,Station,Latitude,Longitude,line_geom
1,Aliyar Nagar,10.455302,77.007272,
2,Attakatty. Iyyarpadi,10.360745165400628,76.97990273945372,"LINESTRING(77.007272 10.455302, 76.97990273945372 10.360745165400628)"
