S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,43,,S,SA+6,21,44-43,308.4959218,4.08,FALSE,132.856552,,10.17686111,78.51013889,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.51013888888889 10.17686111111111, 78.50758333333333 10.177249999999999)"
12,42,,T,SB,21,43-42,283,2.16,FALSE,134.445404,"0°5'24""R",10.17725,78.50758333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50758333333333 10.177249999999999, 78.50486111111111 10.177694444444445)"
13,41,,S,SA,21,42-41,301.0412341,3.04,FALSE,134.136307,,10.17769444,78.50486111,GOOD,Available,"LT,HT",,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50486111111111 10.177694444444445, 78.50230555555555 10.178083333333333)"
14,40,,S,SA,21,41-40,288,5.11,FALSE,135.982056,,10.17808333,78.50230556,GOOD,Available,HT,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50230555555555 10.178083333333333, 78.49969444444444 10.178416666666665)"
15,39,,S,SA,21,40-39,290.085024,1.29,FALSE,138.895187,,10.17841667,78.49969444,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.49969444444444 10.178416666666665, 78.49763888888889 10.178749999999999)"
16,38,2W,T,SB,21,39-38,229.5586758,5.69,FALSE,140.792084,"3°49'12""L",10.17875,78.49763889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.49763888888889 10.178749999999999, 78.49516666666666 10.179305555555555)"
17,37,,S,SA,21,38-37,275.8603825,2.43,FALSE,142.491806,,10.17930556,78.49516667,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.49516666666666 10.179305555555555, 78.4931111111111 10.179805555555555)"
18,36,,T,SC,22,37-36,232.3119566,1.12,FALSE,144.043976,"49°2'24""R",10.17980556,78.49311111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4931111111111 10.179805555555555, 78.49180555555556 10.178888888888888)"
19,35,,S,SA,21,36-35,176.2724024,2.54,FALSE,142.066345,,10.17888889,78.49180556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.49180555555556 10.178888888888888, 78.48966666666666 10.177527777777778)"
20,34,,T,SC,22,35-34,276.6079072,4.28,FALSE,141.559799,"55°4'48""L",10.17752778,78.48966667,GOOD,Available,"2-HT,2-LT",Aralipatti Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48966666666666 10.177527777777778, 78.4876388888889 10.17836111111111)"
21,33,,S,SA,21,34-33,245,1.03,FALSE,144.011902,,10.17836111,78.48763889,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4876388888889 10.17836111111111, 78.48508333333334 10.179499999999999)"
22,32,,S,SA,21,33-32,305.8694523,1.11,FALSE,144.036987,,10.1795,78.48508333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48508333333334 10.179499999999999, 78.48266666666667 10.180499999999999)"
23,31,,S,SA,21,32-31,287.7636021,3.26,FALSE,144.783951,,10.1805,78.48266667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48266666666667 10.180499999999999, 78.48013888888889 10.18161111111111)"
24,30,,T,SB,21,31-30,303,5.67,FALSE,147.240097,"12°58'48""L",10.18161111,78.48013889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48013888888889 10.18161111111111, 78.47802777777778 10.183194444444444)"
25,29,,T,SB,21,30-29,291,1.26,FALSE,149.619888,"29°59'24""R",10.18319444,78.47802778,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47802777777778 10.183194444444444, 78.47538888888889 10.1835)"
26,28,,S,SA,21,29-28,295,2.03,FALSE,149.222305,,10.1835,78.47538889,GOOD,Available,HT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47538888888889 10.1835, 78.4726388888889 10.183805555555557)"
27,27,,S,SA,21,28-27,304.0582687,4.46,FALSE,152.455627,,10.18380556,78.47263889,GOOD,Available,"LT,HT",Piranmalai Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4726388888889 10.183805555555557, 78.46986111111111 10.184083333333334)"
28,26,,S,SA,21,27-26,309,1.29,FALSE,153.495026,,10.18408333,78.46986111,GOOD,Available,LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46986111111111 10.184083333333334, 78.46708333333333 10.184333333333333)"
29,25,,S,SA,21,26-25,305,1.25,FALSE,151.027451,,10.18433333,78.46708333,GOOD,Available,LT,Sadurvadamangalam Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46708333333333 10.184333333333333, 78.46436111111112 10.184611111111112)"
30,24,2W,T,SB,21,25-24,303,4.41,FALSE,150.704575,"0°1'48""L",10.18461111,78.46436111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46436111111112 10.184611111111112, 78.46166666666667 10.184888888888889)"
31,23,,S,SA+3,21,24-23,295.34997,3.38,FALSE,152.571411,,10.18488889,78.46166667,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46166666666667 10.184888888888889, 78.45908333333334 10.18511111111111)"
32,22,,S,SA,21,23-22,286.0227898,3.38,FALSE,154.048035,,10.18511111,78.45908333,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.45908333333334 10.18511111111111, 78.45636111111111 10.18538888888889)"
33,21,,T,SB,21,22-21,300,1.68,FALSE,153.793365,"1°4'12""R",10.18538889,78.45636111,GOOD,Available,HT,Piranmalai Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.45636111111111 10.18538888888889, 78.45344444444444 10.185638888888889)"
34,20,,S,SA,21,21-20,320.9699708,2.27,FALSE,153.025757,,10.18563889,78.45344444,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.45344444444444 10.185638888888889, 78.45019444444445 10.185944444444445)"
35,19,,S,SA,21,20-19,358.8207815,2.25,FALSE,152.346451,,10.18594444,78.45019444,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.45019444444445 10.185944444444445, 78.44769444444445 10.186222222222222)"
36,18,,S,SA,21,19-18,275.0338904,1.04,FALSE,155.732574,,10.18622222,78.44769444,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.44769444444445 10.186222222222222, 78.44483333333334 10.186472222222223)"
37,17,,S,SA,21,18-17,313.4651421,4.52,FALSE,153.871231,,10.18647222,78.44483333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.44483333333334 10.186472222222223, 78.44197222222222 10.186722222222222)"
38,16,,T,SB,21,17-16,317,1.4,FALSE,152.887375,"0°53'60""L",10.18672222,78.44197222,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.44197222222222 10.186722222222222, 78.43911111111112 10.187027777777779)"
39,15,,S,SA+3,21,16-15,317.1351328,3.5,FALSE,157.298309,,10.18702778,78.43911111,GOOD,Available,"LT,HT",Mattikaraipatti Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.43911111111112 10.187027777777779, 78.43630555555556 10.187305555555556)"
40,14,,S,SA,21,15-14,306.6243656,1.3,FALSE,156.366516,,10.18730556,78.43630556,GOOD,Available,2-LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.43630555555556 10.187305555555556, 78.43347222222222 10.187583333333334)"
41,13,,S,SA,21,14-13,313.679196,2.27,FALSE,156.402908,,10.18758333,78.43347222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.43347222222222 10.187583333333334, 78.43030555555556 10.187861111111111)"
42,12,2W,T,SB,21,13-Dec,348.21207,1.41,FALSE,160.267487,"1°6'0""R",10.18786111,78.43030556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.43030555555556 10.187861111111111, 78.42827777777778 10.188027777777778)"
43,11,,S,SA,21,12-Nov,226,4.54,FALSE,157.226791,,10.18802778,78.42827778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.42827777777778 10.188027777777778, 78.42586111111112 10.188194444444445)"
44,10,,T,SB,21,11-Oct,268,3.47,FALSE,160.551086,"0°32'24""L",10.18819444,78.42586111,GOOD,Available,LT,Piranmalai Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.42586111111112 10.188194444444445, 78.42361111111111 10.18838888888889)"
45,9,,S,SA,21,10-Sep,245.8657424,2.51,FALSE,165.590866,,10.18838889,78.42361111,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.42361111111111 10.18838888888889, 78.42150000000001 10.188555555555556)"
46,8,,S,SA,21,09-Aug,234.6382881,1.7,FALSE,164.102463,,10.18855556,78.4215,GOOD,Available,3-LT,Velar Street Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.42150000000001 10.188555555555556, 78.41894444444445 10.18875)"
47,7,,S,SA,21,08-Jul,282,3.3,FALSE,162.727707,,10.18875,78.41894444,GOOD,Available,"2-HT,2-LT",Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.41894444444445 10.18875, 78.41627777777778 10.188916666666668)"
48,6,,T,SB,21,07-Jun,291.4992254,5.45,FALSE,165.984818,"1°8'60""L",10.18891667,78.41627778,GOOD,Available,"HT,LT",Aanaikaraipatti Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.41627777777778 10.188916666666668, 78.41361111111112 10.189111111111112)"
49,5,,S,SA,21,06-May,297,2.37,FALSE,168.244537,,10.18911111,78.41361111,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.41361111111112 10.189111111111112, 78.41091666666667 10.189333333333334)"
50,4,,S,SA,21,05-Apr,297.175133,1.59,FALSE,172.523651,,10.18933333,78.41091667,GOOD,Available,2-LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.41091666666667 10.189333333333334, 78.4085 10.1895)"
51,3,,T,SC,22,04-Mar,264.0848856,3.35,FALSE,172.448853,"48°31'12""R",10.1895,78.4085,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4085 10.1895, 78.40666666666667 10.187722222222222)"
52,2,,T,SC,22,03-Feb,285,1.51,FALSE,174.543564,"59°16'48""L",10.18772222,78.40666667,GOOD,Available,"3-LT,4-HT",Singamneri Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.40666666666667 10.187722222222222, 78.40452777777779 10.188305555555555)"
53,1,,T,SB,21,"2, -1",243,4.8,FALSE,175.57457,"4°33'36""L",10.18830556,78.40452778,GOOD,Available,HT,Inside of S.J Textiles ltd Campus,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.40452777777779 10.188305555555555, 78.4033888888889 10.188694444444444)"
54,78,,T,DC,26,"1, - 79",133,2.56,FALSE,179.688828,"86°33'0""R",10.18869444,78.40338889,GOOD,Available,LT,Inside of Police Station ,Plain,Common tower for 110kV Singampunari - Kottampatty Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4033888888889 10.188694444444444, 78.40369444444445 10.189361111111111)"
55,79,2W,T,DC,26,"79 - 78,",81.27764914,1.4,FALSE,180.889297,"8°28'48""L",10.18936111,78.40369444,GOOD,Available,LT,Singamneri Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.40369444444445 10.189361111111111, 78.40380555555556 10.189527777777778)"
56,Gantry (Singampunari SS),2W,Gantry,H-Pole,12, 78 - Gantry,25,,,183.558792,,10.18952778,78.40380556,GOOD,NO E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note :,1.  Shut down will be required in where earth wires are missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
