S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
14,279,,S,SC,25,280 - 279,217.7219311,4.15,FALSE,329.467316,,10.455512,77.791681,GOOD,Available,2LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7916810009628 10.4555120039731, 77.7903369627892 10.4571039788424)"
15,278,,S,SC,25,279 - 278,236.6521008,3.36,FALSE,326.062683,,10.45710398,77.79033696,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7903369627892 10.4571039788424, 77.7889709640294 10.458736019209)"
16,277,,S,SC,25,278 - 277,241.5995663,4.08,FALSE,326.6604,,10.45873602,77.78897096,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7889709640294 10.458736019209, 77.7876260038465 10.4603630304336)"
17,276,,S,SC,25,277 - 276,239.7039067,2.7,FALSE,328.470123,,10.46036303,77.787626,GOOD,Available,"LT, HT",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7876260038465 10.4603630304336, 77.7862099651247 10.461962968111)"
18,275,,T,SC,25,276 - 275,242.4486362,5.31,FALSE,331.088287,48°20'14''LT,10.46196297,77.78620997,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7862099651247 10.461962968111, 77.7865009848028 10.4643939714878)"
19,274,,S,SC,25,275 - 274,277.979984,4.09,FALSE,333.157654,,10.46439397,77.78650098,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7865009848028 10.4643939714878, 77.7867439761757 10.4668089654296)"
20,273,,S,SC,25,274 - 273,275.647903,2.53,FALSE,331.114319,,10.46680897,77.78674398,GOOD,Available,LT- 2 NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7867439761757 10.4668089654296, 77.786964001134 10.4689750168472)"
21,272,,T,SC,25,273 - 272,247.9778932,2.68,FALSE,329.205444,33°16'22''RT,10.46897502,77.786964,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.786964001134 10.4689750168472, 77.7862989809364 10.4702540114521)"
22,271,,S,SC,25,272 - 271,166.2252233,4.25,FALSE,335.567902,,10.47025401,77.78629898,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7862989809364 10.4702540114521, 77.7853850182145 10.4719579685479)"
23,270,,T,SC,25,271 - 270,220.5497044,4.67,FALSE,327.718079,24°28'39''LT,10.47195797,77.78538502,GOOD,Available,LT- 2 NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7853850182145 10.4719579685479, 77.7852690126746 10.473737027496)"
24,269,,T,DC,25,270 - 269,204.3408465,3.1,FALSE,323.407776,22°31'37''RT,10.47373703,77.78526901,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7852690126746 10.473737027496, 77.7846449799835 10.4750020243227)"
25,268,,T,DC,25,269 - 268,162.8265911,2.48,FALSE,319.709534,19°15'56''LT,10.47500202,77.78464498,GOOD,Available,LT- 2 NO,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7846449799835 10.4750020243227, 77.7845549583435 10.4757360275834)"
26,267,,T,SC,25,268 - 267,88.84612613,2.77,FALSE,316.098816,17°1'51''RT,10.47573603,77.78455496,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7845549583435 10.4757360275834, 77.784107029438 10.4767410177737)"
27,266,,T,DC,28,267 - 266,128.5895607,3.75,FALSE,319.468445,30°35'16''LT,10.47674102,77.78410703,GOOD,Available,LT- 2 NO,Dindugal - Oddanchtram Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.784107029438 10.4767410177737, 77.7843439858406 10.4788000322878)"
28,265,,T,DC,28,266 - 265,236.3940951,4.05,FALSE,316.555237,56°2'39''LT,10.47880003,77.78434399,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7843439858406 10.4788000322878, 77.7845910005271 10.4789280239492)"
29,264,,T,SC,25,265 - 264,37.54657347,2.76,FALSE,316.650604,89°15'36''RT,10.47892802,77.784591,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7845910005271 10.4789280239492, 77.7833789773285 10.481343017891)"
30,263,,T,SC,25,264 - 263,305.487262,3.19,FALSE,317.328766,36°7'39''LT,10.48134302,77.78337898,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7833789773285 10.481343017891, 77.7835160214453 10.4821640253067)"
31,262,2W,T,SC,25,263 - 262,99.11235114,3.16,FALSE,316.765015,44°2'7''RT,10.48216403,77.78351602,GOOD,Available,,RAILWAY,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7835160214453 10.4821640253067, 77.7826329879462 10.4834460373967)"
32,261,,T,SC,25,262 - 261,178.7485617,3.63,FALSE,321.660736,14°23'19''RT,10.48344604,77.78263299,GOOD,Available,LT - 2 No,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7826329879462 10.4834460373967, 77.7810369897633 10.4848360083997)"
33,260,,S,SC,25,261 - 260,239.9069227,4.25,FALSE,319.489746,,10.48483601,77.78103699,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7810369897633 10.4848360083997, 77.7793509699404 10.4863389674574)"
34,259,,S,SC,25,260 - 259,255.5888127,1.76,FALSE,317.557648,,10.48633897,77.77935097,GOOD,Available,"HT, LT",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7793509699404 10.4863389674574, 77.7776490245014 10.4877750389277)"
35,258,,T,SC,25,259 - 258,252.0198369,4.52,FALSE,316.90451,4°9'16''RT,10.48777504,77.77764902,GOOD,Available,LT - 2 No,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7776490245014 10.4877750389277, 77.7763650007545 10.4887080285698)"
36,257,,S,SC,25,258 - 257,181.5096065,3.88,FALSE,311.873383,,10.48870803,77.776365,GOOD,Available,LT - 2 No,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7763650007545 10.4887080285698, 77.7749979961663 10.4897039663046)"
37,256,,T,SC,25,257 - 256,192.9607748,2.55,FALSE,311.453156,1°9'6''RT,10.48970397,77.774998,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7749979961663 10.4897039663046, 77.7735169976949 10.4907380416989)"
38,255,,S,SC,25,256 - 255,205.5603526,4.11,FALSE,308.242462,,10.49073804,77.773517,GOOD,Available,LT. HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7735169976949 10.4907380416989, 77.7716400381177 10.4920469596982)"
39,254,,T,SC,25,255 - 254,258.5427647,3.74,FALSE,305.852692,32°56'49''LT,10.49204696,77.77164004,GOOD,Available,LT,NH,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7716400381177 10.4920469596982, 77.7710070367902 10.4936009645462)"
40,253,,T,SC,25,254 - 253,192.4690919,3.69,FALSE,304.01709,15°12'33''RT,10.49360096,77.77100704,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7710070367902 10.4936009645462, 77.7699140366166 10.4950320068746)"
41,252,2W,T,SC,25,253 - 252,205.5694238,2.44,FALSE,302.566925,46°30'12''RT,10.49503201,77.76991404,GOOD,Available,LT,Road,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7699140366166 10.4950320068746, 77.7685440145432 10.4951790254563)"
42,251,,T,SC,25,252 - 251,157.9656692,2.59,FALSE,303.435303,142°57'60''LT,10.49517903,77.76854401,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7685440145432 10.4951790254563, 77.7664409950375 10.4939199797809)"
43,250,,T,SC,25,251 - 250,276.2597446,4.05,FALSE,306.653717,23°58'44''RT,10.49391998,77.766441,GOOD,Available,LT - 3 No,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7664409950375 10.4939199797809, 77.7650790195912 10.491983005777)"
44,249,,T,SC,25,250 - 249,268.2144982,2.61,FALSE,309.630951,1°44'53''RT,10.49198301,77.76507902,GOOD,Available,"LT - 2LT, HT",Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7650790195912 10.491983005777, 77.7636599633842 10.4898280184715)"
45,248,,T,SC,25,249 - 248,291.7261915,3.74,FALSE,310.555359,37°4'29''LT,10.48982802,77.76365996,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7636599633842 10.4898280184715, 77.760747000575 10.4887930210679)"
46,247,,T,SC,25,248 - 247,346.0611349,2.17,FALSE,311.306732,56°16'34''RT,10.48879302,77.760747,GOOD,Available,HT -2NO,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.760747000575 10.4887930210679, 77.7591950073838 10.4894570354372)"
47,246,,S,SC,25,247 - 246,192.2300425,3.43,FALSE,308.342224,,10.48945704,77.75919501,GOOD,Available,LT -2NO,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7591950073838 10.4894570354372, 77.7573600411415 10.490244012326)"
48,245,,S,SC,25,246 - 245,226.0853374,2.18,FALSE,305.005493,,10.49024401,77.75736004,GOOD,Available,LT -2NO,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7573600411415 10.490244012326, 77.7555249910801 10.4910469986498)"
49,244,,S,SC,25,245 - 244,226.8035704,5.03,FALSE,302.626862,,10.491047,77.75552499,GOOD,Available,"LT, HT",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7555249910801 10.4910469986498, 77.7536099776625 10.491805979982)"
50,243,,T,SC,25,244 - 243,232.9864144,3.12,FALSE,300.212555,0°46'38''LT,10.49180598,77.75360998,GOOD,Available,LT - 3 No,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7536099776625 10.491805979982, 77.7519210241734 10.4925020132213)"
51,242,,S,SC,25,243 - 242,207.4241311,4.07,FALSE,297.280518,,10.49250201,77.75192102,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7519210241734 10.4925020132213, 77.7500269655138 10.4933090228587)"
52,241,,S,SC,25,242 - 241,232.9043513,2.81,FALSE,296.681091,,10.49330902,77.75002697,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7500269655138 10.4933090228587, 77.7480500098317 10.4941280186176)"
53,240,,S,SC,25,241 - 240,241.7812306,3.51,FALSE,297.315735,,10.49412802,77.74805001,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7480500098317 10.4941280186176, 77.7465089969336 10.4947320185601)"
54,239,,T,SC,25,240 - 239,188.5723007,3.64,FALSE,294.841553,6°30'20''LT,10.49473202,77.746509,GOOD,Available,"2HT, LT",Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7465089969336 10.4947320185601, 77.7465089969336 10.4946320185601)"
55,Gantry,3W,T,H-POLE,12,239 - Gantry,32,,,294.841553,,10.49463202,77.746509,GOOD,NO E/W,,,,ODDANCHATRAM SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7465089969336 10.4946320185601, 77.7460199967026 10.4949910193681)"
56,238,,T,SC,25,Gantry - 238,32,5.17,FALSE,294.841553,9°32'26''RT,10.49499102,77.74602,GOOD,NO E/W,,,PLAIN,ODDANCHATRAM SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7460199967026 10.4949910193681, 77.7442400157451 10.4955820273607)"
57,237,,T,SC,25,238 - 237,212.6742912,3.86,FALSE,295.543854,1°52'39''LT,10.49558203,77.74424002,GOOD,Available,LT - 3 No,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7442400157451 10.4955820273607, 77.7424560114741 10.4962400067597)"
58,236,,T,DC,25,237 - 236,215.5631364,2.73,FALSE,292.210419,1°20'37''RT,10.49624001,77.74245601,GOOD,Available,LT - 3 No,Street Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7424560114741 10.4962400067597, 77.7404700033366 10.496920030564)"
59,235,,S,SC,25,236 - 235,237.2146305,2.4,FALSE,289.673248,,10.49692003,77.74047,GOOD,Available, LT - 2No,Street Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7404700033366 10.496920030564, 77.7385200373828 10.4976569674909)"
60,234,,S,SC,25,235 - 234,235.6570826,3.26,FALSE,287.622223,,10.49765697,77.73852004,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7385200373828 10.4976569674909, 77.7368320059031 10.4982509929686)"
61,233,,S,SC,25,234 - 233,203.259675,4.65,FALSE,289.753784,,10.49825099,77.73683201,GOOD,Available,LT,Oddanchatram - Covai NH,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7368320059031 10.4982509929686, 77.7346569858491 10.4990249779075)"
62,232,,S,SC,25,233 - 232,260.198705,2.69,FALSE,289.967896,,10.49902498,77.73465699,GOOD,Available,"LT, HT",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7346569858491 10.4990249779075, 77.7328070160001 10.4997090250253)"
63,231,,T,SC,25,232 - 231,223.3384598,4.85,FALSE,289.435242,1°55'37''RT,10.49970903,77.73280702,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7328070160001 10.4997090250253, 77.7310210000723 10.5003019608557)"
64,230,,S,SC,25,231 - 230,213.3639205,3.65,FALSE,290.164703,,10.50030196,77.731021,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7310210000723 10.5003019608557, 77.7291619777679 10.5009639635682)"
65,229,,S,SC,25,230 - 229,223.4279799,5.45,FALSE,292.32605,,10.50096396,77.72916198,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7291619777679 10.5009639635682, 77.7269069943577 10.5017970409244)"
66,228,,S,SC,25,229 - 228,270.6704899,2.69,FALSE,290.864105,,10.50179704,77.72690699,GOOD,Available,LT - 2No,Village Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7269069943577 10.5017970409244, 77.7247159648686 10.5025690142065)"
67,227,,S,SC,25,228 - 227,261.7703254,2.84,FALSE,292.202911,,10.50256901,77.72471596,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7247159648686 10.5025690142065, 77.7225609775632 10.5033279955387)"
68,226,,S,SC,25,227 - 226,257.5675169,4.05,FALSE,301.527435,,10.503328,77.72256098,GOOD,Available,,Village Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7225609775632 10.5033279955387, 77.7207319624722 10.5039970390498)"
69,225,2W,T,DC,28,226 - 225,220.6035423,2.61,FALSE,315.098145,4°33'17''RT,10.50399704,77.72073196,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7207319624722 10.5039970390498, 77.7190379798412 10.504468018189)"
70,224,,S,SC,25,225 - 224,199.7468156,3.74,FALSE,301.030701,,10.50446802,77.71903798,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7190379798412 10.504468018189, 77.7172229625284 10.5049870256334)"
71,223,,S,SC,25,224 - 223,213.9540187,2.17,FALSE,302.113678,,10.50498703,77.71722296,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7172229625284 10.5049870256334, 77.7151800412684 10.5055480264127)"
72,222,,S,SC,25,223 - 222,239.2405839,3.43,FALSE,302.797607,,10.50554803,77.71518004,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7151800412684 10.5055480264127, 77.7132650278508 10.5060859769582)"
73,221,,S,SC,25,222 - 221,225.0603792,2.18,FALSE,308.61087,,10.50608598,77.71326503,GOOD,Available,LT,Village Road,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7132650278508 10.5060859769582, 77.7116309758275 10.506547987461)"
74,220,,S,SC,25,221 - 220,193.1575907,5.03,FALSE,309.743317,,10.50654799,77.71163098,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7116309758275 10.506547987461, 77.7092309854924 10.5071720201522)"
75,219,,S,SC,25,220 - 219,278.8190345,3.12,FALSE,306.528473,,10.50717202,77.70923099,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7092309854924 10.5071720201522, 77.7071879804134 10.5077340267598)"
76,218,,T,SC,25,219 - 218,239.2762128,4.07,FALSE,309.22998,10°0'31''RT,10.50773403,77.70718798,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7071879804134 10.5077340267598, 77.7048599906265 10.5079529620707)"
77,217,2W,T,SC,25,218 - 217,263.1566447,3.65,FALSE,314.44455,22°24'38''LT,10.50795296,77.70485999,GOOD,Available,"LT - 3 No, HT",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7048599906265 10.5079529620707, 77.7030889783054 10.5088860355317)"
78,216,,T,SC,25,217 - 216,226.7747554,3.81,FALSE,318.77832,12°41'13''RT,10.50888604,77.70308898,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7030889783054 10.5088860355317, 77.7012690156698 10.5093769636005)"
79,215,,S,SC,25,216 - 215,213.6301175,4.03,FALSE,318.906769,,10.50937696,77.70126902,GOOD,Available,LT -2NO,Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.7012690156698 10.5093769636005, 77.6991570275276 10.5099669657647)"
80,214,,S,SC,25,215 - 214,247.3852846,4.1,FALSE,319.233765,,10.50996697,77.69915703,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6991570275276 10.5099669657647, 77.6971290260553 10.5105469934642)"
81,213,2W,T,SC,25,214 - 213,238.2352328,2.65,FALSE,316.850952,0°59'50''RT,10.51054699,77.69712903,GOOD,Available,LT -2NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6971290260553 10.5105469934642, 77.6951310317963 10.5110810045152)"
82,212,,S,SC,25,213 - 212,233.6975683,2.33,FALSE,315.148651,,10.511081,77.69513103,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6951310317963 10.5110810045152, 77.6929669920355 10.5117020197212)"
83,211,,S,SC,25,212 - 211,253.8088447,4.07,FALSE,319.357056,,10.51170202,77.69296699,GOOD,Available,,Mud road,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6929669920355 10.5117020197212, 77.6909160241484 10.5122579913586)"
84,210,,S,SC,25,211 - 210,239.9331578,1.69,FALSE,319.983948,,10.51225799,77.69091602,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6909160241484 10.5122579913586, 77.6891200337558 10.5127579718828)"
85,209,,S,SC,25,210 - 209,211.3628204,2.28,FALSE,318.427551,,10.51275797,77.68912003,GOOD,Available,HT,Mud road,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6891200337558 10.5127579718828, 77.6870900206267 10.5133049748837)"
86,208,,S,SC,25,209 - 208,237.4559577,4.56,FALSE,316.951263,,10.51330497,77.68709002,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6870900206267 10.5133049748837, 77.6852950360625 10.5138020217418)"
87,207,,T,SC,25,208 - 207,211.1677656,3.19,FALSE,315.310333,0°25'8''LT,10.51380202,77.68529504,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6852950360625 10.5138020217418, 77.6832689624279 10.5143790319561)"
88,206,,S,SC,25,207 - 206,237.9345924,3.08,FALSE,318.042297,,10.51437903,77.68326896,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6832689624279 10.5143790319561, 77.6812100317329 10.5149459838867)"
89,205,,S,SC,25,206 - 205,241.0936842,4.88,FALSE,320.242004,,10.51494598,77.68121003,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6812100317329 10.5149459838867, 77.6792319864034 10.5155079904943)"
90,204,,S,SC,25,205 - 204,232.4182404,5.77,FALSE,314.986877,,10.51550799,77.67923199,GOOD,Available,"LT, HT",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.6792319864034 10.5155079904943, 77.677196022123 10.5160659737885)"
91,203,,S,SC,25,204 - 203,238.402664,4.09,FALSE,317.431671,,10.51606597,77.67719602,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.677196022123 10.5160659737885, 77.6750980317592 10.5166380386799)"
