S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
19,18,,S,SA+3,21,17-18,274.9305197,3.39,0,10.198336,,9.341722222,78.95427778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95427777777778 9.341722222222224, 78.95622222222222 9.34075)"
20,19,,T,SC,21,18-19,238.8369028,1.81,0,11.184459,"8°38'60""R",9.34075,78.95622222,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95622222222222 9.34075, 78.95663888888889 9.340611111111112)"
21,20,,T,H-POLE,12,19-20,46.83755009,NIL,0,11.688796,"4°52'48""L",9.340611111,78.95663889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95663888888889 9.340611111111112, 78.95697222222222 9.340472222222223)"
22,21,,T,H-POLE,12,20-21,38.92835976,NIL,0,10.398634,"2°21'36""L",9.340472222,78.95697222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95697222222222 9.340472222222223, 78.95727777777778 9.340333333333334)"
23,22,,S,H-POLE,12,21-22,39.17162974,NIL,0,10.089439,,9.340333333,78.95727778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95727777777778 9.340333333333334, 78.95775 9.340083333333334)"
24,23,,T,H-POLE,12,22-23,56.73568711,NIL,0,11.156153,"5°46'48""R",9.340083333,78.95775,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95775 9.340083333333334, 78.95822222222222 9.339916666666667)"
25,24,,T,H-POLE,12,23-24,55.25145428,NIL,0,10.392203,"9°5'24""L",9.339916667,78.95822222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95822222222222 9.339916666666667, 78.95861111111111 9.339694444444445)"
26,25,,T,H-POLE,12,24-25,50.31487491,NIL,0,10.406193,"12°48'36""L",9.339694444,78.95861111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95861111111111 9.339694444444445, 78.95883333333333 9.339472222222224)"
27,26,,T,H-POLE,12,25-26,34.62184785,NIL,0,10.345318,"24°39'0""L",9.339472222,78.95883333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95883333333333 9.339472222222224, 78.95894444444444 9.339166666666667)"
28,27,,T,H-POLE,12,26-27,33.74829987,NIL,0,9.549697,"18°10'12""L",9.339166667,78.95894444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95894444444444 9.339166666666667, 78.959 9.338555555555557)"
29,28,2W,T,H-POLE,12,27-28,68.98123218,NIL,0,11.510197,"3°3'36""L",9.338555556,78.959,GOOD,Available,,,Plain,Common tower for Perunkulam - Mandapam Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.959 9.338555555555557, 78.959 9.337833333333334)"
30,29,,T,H-POLE,12,28-29,80.65454156,NIL,0,12.03384,"9°46'48""R",9.337833333,78.959,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.959 9.337833333333334, 78.95911111111111 9.337250000000001)"
31,30,,T,H-POLE,12,29-30,65.39708299,NIL,FALSE,11.814915,"36°34'12""R",9.33725,78.95911111,GOOD,Available,"2-11KV, LT",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95911111111111 9.337250000000001, 78.95936111111111 9.337)"
32,31,,T,H-POLE,12,30-31,40.15461955,NIL,FALSE,13.433733,"25°34'12""R",9.337,78.95936111,GOOD,Available,"LT, 11KV",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.95936111111111 9.337, 78.9598888888889 9.336833333333335)"
33,32,,T,H-POLE,12,31-32,60.15334668,NIL,FALSE,12.954679,"30°52'48""L",9.336833333,78.95988889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9598888888889 9.336833333333335, 78.96005555555556 9.33663888888889)"
34,Gantry ( Perunkulam SS ),2W,T,H-POLE,12,32-33,27.8346781,NIL,,13.604539,,9.336638889,78.96005556,GOOD,NO E/W,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note    :  ,1.  Shut down will be required in where earth wires are missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2. From  T.No 28  to  Gantry at Perunkulam SS section is common for 110kV Valuthur - Perunkulam & Perunkulam - Mandapam Link . So It is recommended to prepare 96F OPGW / ADSS at this section ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
