S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,10,,S,SA,22,09-Oct,284.6587664,6.1,FALSE,126.956535,,9.683555556,77.93775,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.93775000000001 9.683555555555555, 77.93505555555556 9.684027777777779)"
12,11,,S,SA,22,10-Nov,300.4677904,3.92,FALSE,122.756195,,9.684027778,77.93505556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.93505555555556 9.684027777777779, 77.93255555555557 9.684527777777777)"
13,12,,S,SA,22,11-Dec,279.9303894,6.18,FALSE,122.571335,,9.684527778,77.93255556,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.93255555555557 9.684527777777777, 77.93 9.684972222222223)"
14,13,,S,SA,22,Dec-13,284.3110204,7.09,FALSE,124.402756,,9.684972222,77.93,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.93 9.684972222222223, 77.92736111111111 9.685416666666667)"
15,14,,S,SA,22,13-14,295.2389183,6.07,FALSE,158.643448,,9.685416667,77.92736111,GOOD,Available,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.92736111111111 9.685416666666667, 77.92480555555557 9.685944444444445)"
16,15,,S,SA,22,14-15,283.9414603,5.12,0,125.424301,,9.685944444,77.92480556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.92480555555557 9.685944444444445, 77.92216666666667 9.686444444444446)"
17,16,2W,T,SC,22,15-16,297.0625742,4.94,0,125.9039,"1°12'12"" L",9.686444444,77.92216667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.92216666666667 9.686444444444446, 77.9195 9.68688888888889)"
18,17,,S,SA,22,16-17,296.0573597,5.84,FALSE,127.355011,,9.686888889,77.9195,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.9195 9.68688888888889, 77.91672222222223 9.68736111111111)"
19,18,,T,SC,22,17-18,310.2868309,4.97,FALSE,127.351654,"14°17'33"" R",9.687361111,77.91672222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91672222222223 9.68736111111111, 77.91583333333334 9.687722222222222)"
20,19,,T,H-POLE,12,18-19 ,106.875805,NIL,FALSE,129.799896,"3°0'11"" L",9.687722222,77.91583333,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91583333333334 9.687722222222222, 77.91547222222223 9.687861111111111)"
21,20,,T,H-POLE,12,19 -20 ,39.80839543,NIL,FALSE,129.577545,"4°52'34"" R",9.687861111,77.91547222,GOOD,NO E/W,230 KV,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91547222222223 9.687861111111111, 77.91480555555556 9.688194444444445)"
22,21,,T,SC,22,20 -21,84.38310085,4.11,FALSE,126.718307,"5°45'16"" L",9.688194444,77.91480556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91480555555556 9.688194444444445, 77.91219444444445 9.689111111111112)"
23,22,,S,SA,22,21-22,302.7236071,5.19,FALSE,124.859695,,9.689111111,77.91219444,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.91219444444445 9.689111111111112, 77.90986111111111 9.689916666666667)"
24,23,,S,SA,22,22-23,272.2397172,3.19,FALSE,125.513168,,9.689916667,77.90986111,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90986111111111 9.689916666666667, 77.90738888888889 9.690805555555556)"
25,24,,S,SA,22,23-24,288.1412865,6.77,FALSE,125.207886,,9.690805556,77.90738889,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90738888888889 9.690805555555556, 77.90475 9.691722222222223)"
26,25,,S,SA,22,24-25,306.1598254,4.55,FALSE,125.331245,,9.691722222,77.90475,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90475 9.691722222222223, 77.90261111111111 9.692444444444444)"
27,26,,S,SA,22,25-26,248.2396287,4.36,FALSE,124.393311,,9.692444444,77.90261111,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90261111111111 9.692444444444444, 77.89997222222223 9.69336111111111)"
28,27,2W,T,SC,22,26-27,307.178126,5.06,FALSE,127.325821,"21°15'38"" L",9.693361111,77.89997222,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89997222222223 9.69336111111111, 77.89886111111112 9.693333333333333)"
29,28,,S,SA,22,27-28,122.8760604,6.02,FALSE,126.796989,,9.693333333,77.89886111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89886111111112 9.693333333333333, 77.89666666666668 9.693277777777778)"
30,29,,S,SA,22,28-29,242.3559159,5.19,FALSE,126.763809,,9.693277778,77.89666667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89666666666668 9.693277777777778, 77.89444444444445 9.693222222222223)"
31,30,,S,SA,22,29-30,243.893244,4.34,FALSE,126.822144,,9.693222222,77.89444444,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89444444444445 9.693222222222223, 77.89227777777778 9.693166666666666)"
32,31,,S,SA,22,30-31,237.7595619,5.34,FALSE,129.130478,,9.693166667,77.89227778,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89227777777778 9.693166666666666, 77.89008333333334 9.693111111111111)"
33,32,,T,SC,22,31-32,240.071469,8.14,FALSE,124.915382,"12°57'21"" R",9.693111111,77.89008333,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89008333333334 9.693111111111111, 77.88719444444445 9.693694444444445)"
34,33,,S,SA,22,32-33,325.2874889,5.17,FALSE,127.831375,,9.693694444,77.88719444,GOOD,Available,LT -2NO,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88719444444445 9.693694444444445, 77.88477777777778 9.694194444444445)"
35,34,,S,SA,22,33-34,268.9664651,4.84,FALSE,131.410706,,9.694194444,77.88477778,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88477777777778 9.694194444444445, 77.88197222222222 9.69475)"
36,35,,S,SA,22,34-35,313.6742624,5.23,FALSE,128.543442,,9.69475,77.88197222,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88197222222222 9.69475, 77.87947222222222 9.695305555555557)"
37,36,,S,SA,22,35-36,282.0182966,4.09,FALSE,135.979797,,9.695305556,77.87947222,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.87947222222222 9.695305555555557, 77.87677777777778 9.695805555555555)"
38,37,,S,SA,22,36-37,303.1306612,6.11,FALSE,137.250671,,9.695805556,77.87677778,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.87677777777778 9.695805555555555, 77.87424999999999 9.696305555555556)"
39,38,,S,SA,22,37-38,283.5905368,5.34,0,129.138977,,9.696305556,77.87425,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.87424999999999 9.696305555555556, 77.87169444444444 9.696777777777777)"
40,39,,S,SA,22,38-39,284.5506093,3.94,FALSE,129.494034,,9.696777778,77.87169444,GOOD,Available,"LT,765 KV",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.87169444444444 9.696777777777777, 77.86925 9.697222222222223)"
41,40,2W,T,SC,22,39-40,273.3127473,4.06,FALSE,132.157135,"28°48'20"" R",9.697222222,77.86925,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.86925 9.697222222222223, 77.86741666666666 9.698722222222223)"
42,41,,S,SA,22,40-41,260.6442901,6.01,FALSE,131.03093,,9.698722222,77.86741667,GOOD,Available,"HT,230 KV",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.86741666666666 9.698722222222223, 77.86561111111111 9.700166666666666)"
43,42,,S,SA,22,41-42,255.492958,NIL,FALSE,134.323914,,9.700166667,77.86561111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.86561111111111 9.700166666666666, 77.86341666666667 9.70186111111111)"
44,43,,S,SA,22,42-43,304.3396644,5.49,FALSE,137.439758,,9.701861111,77.86341667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.86341666666667 9.70186111111111, 77.8616111111111 9.70336111111111)"
45,44,,S,SA,22,43-44,258.6767734,3.1,FALSE,137.847321,,9.703361111,77.86161111,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.8616111111111 9.70336111111111, 77.85988888888889 9.704638888888889)"
46,45,,T,SC,22,44-45,236.9026996,4.01,FALSE,138.731247,"11°21'5"" L",9.704638889,77.85988889,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85988888888889 9.704638888888889, 77.85766666666666 9.705694444444443)"
47,46,,S,SA,22,45-46,269.5711464,5.37,FALSE,134.973724,,9.705694444,77.85766667,GOOD,Available,LT -2NO,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85766666666666 9.705694444444443, 77.85536111111111 9.706777777777777)"
48,47,,S,SA,22,46-47,279.0350412,3.99,FALSE,139.468567,,9.706777778,77.85536111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85536111111111 9.706777777777777, 77.85305555555556 9.707833333333333)"
49,48,,S,SA,22,47-48,279.812885,2.17,FALSE,137.783752,,9.707833333,77.85305556,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85305555555556 9.707833333333333, 77.85074999999999 9.708888888888888)"
50,49,,S,SA,22,48-49,279.029863,1.63,FALSE,138.003952,,9.708888889,77.85075,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85074999999999 9.708888888888888, 77.84833333333333 9.710027777777777)"
51,50,,T,SC,22,49-50,292.7296625,5.02,FALSE,141.328125,"37°28'31"" R",9.710027778,77.84833333,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.84833333333333 9.710027777777777, 77.84802777777777 9.710583333333332)"
52,51,,T,SC,22,50-51,70.53828066,6.11,FALSE,142.525116,"41°48'8"" L",9.710583333,77.84802778,GOOD,Available,LT -2NO,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.84802777777777 9.710583333333332, 77.84811111111111 9.710861111111111)"
53,52,,T,DC,26,51-52,31.08653535,3.17,FALSE,143.008301,"80°24'0"" R",9.710861111,77.84811111,GOOD,Available,HT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.84811111111111 9.710861111111111, 77.84847222222221 9.710833333333333)"
54,Gantry (T.Kallupatti SS),2W,Gantry,H-POLE,12,52-Gantry,39.48258188,,,145.088257,,9.710833333,77.84847222,GOOD,NO E/W,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
