S.No,Tower No.,Joint box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Longitude,Latitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
14,149,,T,DB,25,148-149,139.8003946,0.55,17.753132,"65°30'36""L",79.12001903,9.275564002,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.1200190316885 9.27556400187313, 79.1181519627571 9.27599298767745)"
15,150,,T,DB,25,149-150,210.5838269,2.21,21.293613,"27°1'12""R",79.11815196,9.275992988,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.1181519627571 9.27599298767745, 79.1159679740667 9.2754550371319)"
16,151,,S,DA,26,150-151,247.2607758,1.54,14.251148,,79.11596797,9.275455037,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.1159679740667 9.2754550371319, 79.1136190295219 9.27486101165413)"
17,152,,S,DA,26,151-152,266.3533292,4.99,13.925057,,79.11361903,9.274861012,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.1136190295219 9.27486101165413, 79.1113140061497 9.27429598756134)"
18,153,,T,DB,25,152-153,260.8924616,2.9,15.468236,"14°52'48""L",79.11131401,9.274295988,GOOD,Available,"LT, 11KV",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.1113140061497 9.27429598756134, 79.1096559818834 9.27431400865316)"
19,154,,T,SB,21,153-154,182.2087297,3.48,24.843559,"10°56'24""R",79.10965598,9.274314009,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.1096559818834 9.27431400865316, 79.1076210234314 9.27395903505384)"
20,155,2W,T,SB+3,24,154-155,227.0402355,0.91,23.720457,"4°15'36""L",79.10762102,9.273959035,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.1076210234314 9.27395903505384, 79.10624303855 9.27381796762347)"
21,156,,S,SA,21,155-156,152.2271119,1.67,22.756998,,79.10624304,9.273817968,GOOD,Available,2LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.10624303855 9.27381796762347, 79.104704959318 9.27367002703249)"
22,157,,T,SB,21,156-157,169.808397,1.13,19.97576,"15°18'0""R",79.10470496,9.273670027,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.104704959318 9.27367002703249, 79.1023560147732 9.27279504016041)"
23,158,,S,SA,21,157-158,275.6739497,2.32,16.501034,,79.10235601,9.27279504,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.1023560147732 9.27279504016041, 79.1003590263426 9.2720600310713)"
24,159,,S,SA+3,24,158-159,234.0260427,5.06,14.673973,,79.10035903,9.272060031,GOOD,Available,2LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.1003590263426 9.2720600310713, 79.0984409954398 9.27136399783194)"
25,160,,T,SB,21,159-160,224.3950186,3.17,16.069859,"26°33'36""L",79.098441,9.271363998,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0984409954398 9.27136399783194, 79.0962570067495 9.27160900086164)"
26,161,,S,SA,21,160-161,241.5243717,4.73,15.467297,,79.09625701,9.271609001,GOOD,No E/W,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0962570067495 9.27160900086164, 79.0940389875322 9.27184503525495)"
27,162,,S,SA,21,161-162,245.1332207,3.18,16.289169,,79.09403899,9.271845035,GOOD,No E/W,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0940389875322 9.27184503525495, 79.0922389738261 9.27206497639417)"
28,163,,S,SA+3,24,162-163,199.2947375,3.84,16.661964,,79.09223897,9.272064976,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0922389738261 9.27206497639417, 79.0901699848473 9.27230603992939)"
29,164,,S,SA,21,163-164,228.9204158,3.3,14.584941,,79.09016998,9.27230604,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0901699848473 9.27230603992939, 79.0882139839231 9.27252396941185)"
30,165,,S,SA,21,164-165,216.2934284,2.78,13.65137,,79.08821398,9.272523969,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0882139839231 9.27252396941185, 79.0861950349062 9.27275799214839)"
31,166,2W,T,SC,22,165-166,223.3684807,5.07,14.917753,"5°10'48""L",79.08619503,9.272757992,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0861950349062 9.27275799214839, 79.0842350106686 9.27318303845822)"
32,167,,S,SA,21,166-167,220.4603012,4.11,14.415203,,79.08423501,9.273183038,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0842350106686 9.27318303845822, 79.0822049975395 9.27364102564752)"
33,168,,S,SA,21,167-168,228.7596556,3.21,14.868927,,79.082205,9.273641026,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0822049975395 9.27364102564752, 79.0804430376738 9.27401896566152)"
34,169,,S,SA,21,168-169,198.0848219,0.96,16.327368,,79.08044304,9.274018966,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0804430376738 9.27401896566152, 79.0785649884492 9.2744330316782)"
35,170,,T,SB,21,169-170,211.4014854,1.53,15.002866,"19°14'24""R",79.07856499,9.274433032,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0785649884492 9.2744330316782, 79.076719963923 9.27422096952796)"
36,171,,T,SB,21,170-171,204.1033379,0.09,17.094332,"32°40'48""L",79.07671996,9.27422097,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.076719963923 9.27422096952796, 79.0753309987485 9.27489202469587)"
37,172,,T,SB,21,171-172,169.7280504,2.16,15.24003,"3°6'0""R",79.075331,9.274892025,GOOD,Available,"11KV,LT",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0753309987485 9.27489202469587, 79.0738059952855 9.27553198300302)"
38,173,,T,SB,21,172-173,181.922314,3.31,14.873943,"9°58'48""R",79.073806,9.275531983,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0738059952855 9.27553198300302, 79.0716019738465 9.27602701820433)"
39,174,,S,SA,21,173-174,248.3143326,5.67,15.189528,,79.07160197,9.276027018,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0716019738465 9.27602701820433, 79.0694380179047 9.27654703147709)"
40,175,,S,SA,21,174-175,244.6567024,4.09,13.671455,,79.06943802,9.276547031,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0694380179047 9.27654703147709, 79.0672380197793 9.27704298868775)"
41,176,,S,SA,21,175-176,247.9056106,2.12,14.618459,,79.06723802,9.277042989,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0672380197793 9.27704298868775, 79.0649889875203 9.27759401500225)"
42,177,,T,SC,21,176-177,254.5527892,4.36,15.553374,"8°20'60""R",79.06498899,9.277594015,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0649889875203 9.27759401500225, 79.0624549705535 9.27781001664698)"
43,178,,T,DC,25,177-178,279.487394,3.21,15.532197,"9°41'60""L",79.06245497,9.277810017,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0624549705535 9.27781001664698, 79.0609739720821 9.27818996831774)"
44,179,,S,DA,26,178-179,168.0872974,3.43,15.56202,,79.06097397,9.278189968,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0609739720821 9.27818996831774, 79.0594949852675 9.27858903072774)"
45,180,2W,T,DC,25,179-180,168.4149724,4.14,14.110756,"5°25'48""L",79.05949499,9.278589031,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0594949852675 9.27858903072774, 79.0572850126773 9.2794180009514)"
46,181,,T,SB,21,180-181,259.5911314,4.11,16.067669,"12°17'24""L",79.05728501,9.279418001,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0572850126773 9.2794180009514, 79.0559699758887 9.28026499226689)"
47,182,,S,SA,21,181-182,172.2261189,3.78,15.83946,,79.05596998,9.280264992,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0559699758887 9.28026499226689, 79.0542230196297 9.2814630176872)"
48,183,,S,SA,21,182-183,233.2746931,4.82,14.69416,,79.05422302,9.281463018,GOOD,No E/W,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0542230196297 9.2814630176872, 79.0524140372872 9.28266900591552)"
49,184,,S,SA,21,183-184,239.4047516,4.62,12.849349,,79.05241404,9.282669006,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0524140372872 9.28266900591552, 79.0504670049995 9.28398001939058)"
50,185,,S,SA,21,184-185,258.4778723,3.78,11.408579,,79.050467,9.283980019,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0504670049995 9.28398001939058, 79.048747960478 9.28519497625529)"
51,186,,T,SB,21,185-186,231.8369903,2.21,12.17449,"22°31'12""R",79.04874796,9.285194976,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.048747960478 9.28519497625529, 79.0464130137115 9.28572596982121)"
52,187,,S,SA,21,186-187,263.2226836,2.96,12.836171,,79.04641301,9.28572597,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0464130137115 9.28572596982121, 79.0443339664489 9.28623902611434)"
53,188,,S,SA,21,187-188,235.4084664,3.86,11.526324,,79.04433397,9.286239026,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0443339664489 9.28623902611434, 79.0422430168837 9.28672702051699)"
54,189,,S,SA,21,188-189,236.0285233,4.65,12.425905,,79.04224302,9.286727021,GOOD,Available,33KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0422430168837 9.28672702051699, 79.0401180367916 9.28727502934634)"
55,190,,S,SA,21,189-190,241.2525414,3.13,11.689598,,79.04011804,9.287275029,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0401180367916 9.28727502934634, 79.0379109978675 9.28777400404214)"
56,191,2W,T,SB,21,190-191,248.7311098,0.17,10.723675,"1°5'24""L",79.037911,9.287774004,GOOD,Available,"11KV,LT",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0379109978675 9.28777400404214, 79.0356150269508 9.28834799677133)"
57,192,,S,SA,21,191-192,260.1690982,2.19,8.707443,,79.03561503,9.288347997,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0356150269508 9.28834799677133, 79.0335540007799 9.28885996341705)"
58,193,,S,SA,21,192-193,233.4576211,6.01,8.314473,,79.033554,9.288859963,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0335540007799 9.28885996341705, 79.0314629673957 9.28936203941702)"
59,194,,S,SA,21,193-194,236.3984456,3.11,8.496066,,79.03146297,9.289362039,GOOD,No E/W,11KV,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0314629673957 9.28936203941702, 79.0293860156089 9.28987199440598)"
60,195,,S,SA,21,194-195,235.1022169,5.68,8.054192,,79.02938602,9.289871994,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0293860156089 9.28987199440598, 79.0273219719529 9.29037398658692)"
61,196,,T,SB,21,195-196,233.5143688,1.17,9.11415,"26°11'24""L",79.02732197,9.290373987,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0273219719529 9.29037398658692, 79.0258610062301 9.29159003309905)"
62,197,,S,SA,21,196-197,209.4532937,4.47,9.214798,,79.02586101,9.291590033,GOOD,No E/W,11KV,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0258610062301 9.29159003309905, 79.0242629963904 9.29293398745358)"
63,198,,S,SA,21,197-198,230.0867017,5.1,9.84439,,79.024263,9.292933987,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0242629963904 9.29293398745358, 79.0226509887725 9.29429302923381)"
64,199,,S,SA,21,198-199,232.3389859,1.39,10.148709,,79.02265099,9.294293029,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0226509887725 9.29429302923381, 79.0210440102964 9.29564100690186)"
65,200,,S,SA,21,199-200,231.126069,2.24,11.063692,,79.02104401,9.295641007,GOOD,No E/W,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0210440102964 9.29564100690186, 79.0194030012935 9.29701899178326)"
66,201,2W,T,SB,21,200-201,236.1246015,4.39,10.024828,"6°0'0""R",79.019403,9.297018992,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0194030012935 9.29701899178326, 79.0175950247794 9.29821601137518)"
67,202,,S,SA,21,201-202,238.7589663,4.01,10.422534,,79.01759502,9.298216011,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0175950247794 9.29821601137518, 79.0156820230185 9.29952702485024)"
68,203,,S,SA,21,202-203,255.3886427,0.62,10.200636,,79.01568202,9.299527025,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0156820230185 9.29952702485024, 79.0137049835175 9.30089604109525)"
69,204,2W,S,SA,21,203-204,264.8273474,2.55,10.063568,,79.01370498,9.300896041,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0137049835175 9.30089604109525, 79.0117469709366 9.30219599045813)"
70,205,,S,SA,21,204-205,258.7921708,3.39,9.674089,,79.01174697,9.30219599,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0117469709366 9.30219599045813, 79.0098519902676 9.3034700397402)"
71,206,,S,SA,21,205-206,251.4454582,1.63,9.743837,,79.00985199,9.30347004,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0098519902676 9.3034700397402, 79.007945023477 9.30477996356785)"
72,207,2W,T,SB,21,206-207,254.7731013,0.15,10.421844,,79.00794502,9.304779964,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.007945023477 9.30477996356785, 79.0065180044621 9.30672599002718)"
73,208,,S,SA,21,207-208,266.3338186,1.96,10.294329,,79.006518,9.30672599,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0065180044621 9.30672599002718, 79.0050739701837 9.30869196541607)"
74,209,,S,SA,21,208-209,269.2182609,3.04,10.106215,,79.00507397,9.308691965,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0050739701837 9.30869196541607, 79.0035819914191 9.31071803905069)"
75,210,,T,SB+6,27,209-210,277.6941699,1.73,10.035836,"53°6'36""L",79.00358199,9.310718039,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0035819914191 9.31071803905069, 79.0039249788969 9.31176804006099)"
76,211,,T,SB+6,27,210-211,122.1176601,2.09,9.822075,"44°34'12""R",79.00392498,9.31176804,GOOD,Available,,Railway Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0039249788969 9.31176804006099, 79.002839019522 9.31391196325421)"
77,212,,T,SB,21,211-212,265.4988437,0.44,10.037349,"2°58'12""R",79.00283902,9.313911963,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.002839019522 9.31391196325421, 79.0017849951982 9.31573896668851)"
78,213,,T,SB,21,212-213,232.9451687,1.26,12.167263,"14°52'12""L",79.001785,9.315738967,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0017849951982 9.31573896668851, 79.0012830030173 9.31761902756989)"
79,214,,T,SB,21,213-214,215.1722633,0.7,12.090096,"1°4'48""L",79.001283,9.317619028,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0012830030173 9.31761902756989, 79.0008570346981 9.31933497078716)"
80,215,2W,T,SC+3,25,214-215,195.5118764,NIL,14.964086,"46°23'60""R",79.00085703,9.319334971,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.0008570346981 9.31933497078716, 79.000397035852 9.31958500295877)"
81,216,,T,H-POLE,12,215-216,57.61855299,NIL,13.979972,"1°28'12""L",79.00039704,9.319585003,GOOD,Available,"11KV,LT",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.000397035852 9.31958500295877, 78.999937037006 9.31986303068697)"
82,217,,S,H-POLE,12,216-217,59.16766927,NIL,14.725476,,78.99993704,9.319863031,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.999937037006 9.31986303068697, 78.9994809776544 9.32017701677978)"
83,218,,S,H-POLE,12,217-218,60.97341885,NIL,14.44858,,78.99948098,9.320177017,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9994809776544 9.32017701677978, 78.9990260079503 9.32046300731599)"
84,219,,S,H-POLE,12,218-219,59.16259724,NIL,15.316055,,78.99902601,9.320463007,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9990260079503 9.32046300731599, 78.9985950104892 9.32080197148025)"
85,220,,S,H-POLE,12,219-220,60.40636677,NIL,14.743469,,78.99859501,9.320801971,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9985950104892 9.32080197148025, 78.9981080219149 9.32104596868157)"
86,221,,T,H-POLE,12,220-221,59.93324247,NIL,15.517928,"8°45'36""L",78.99810802,9.321045969,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9981080219149 9.32104596868157, 78.9976569917052 9.32136598974466)"
87,222,,S,H-POLE,12,221-222,60.90562151,NIL,14.315633,,78.99765699,9.32136599,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9976569917052 9.32136598974466, 78.9971659798175 9.32169598527252)"
88,223,,T,H-POLE,12,222-223,65.14285825,NIL,14.191824,"6°28'48""R",78.99716598,9.321695985,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9971659798175 9.32169598527252, 78.9966830145567 9.32194702327251)"
89,224,,T,H-POLE,12,223-224,59.89593221,NIL,13.178442,"0°27'36""L",78.99668301,9.321947023,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9966830145567 9.32194702327251, 78.9962009713053 9.32220200076699)"
90,225,,S,H-POLE,12,224-225,60.00978136,NIL,13.869235,,78.99620097,9.322202001,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9962009713053 9.32220200076699, 78.9957129769027 9.32239796966314)"
91,226,,T,H-POLE,12,225-226,57.83790119,NIL,12.351337,"16°50'24""L",78.99571298,9.32239797,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9957129769027 9.32239796966314, 78.9952669758349 9.32275403290987)"
92,227,,T,H-POLE,12,226-227,62.87470248,NIL,12.338154,"6°37'48""R",78.99526698,9.322754033,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9952669758349 9.32275403290987, 78.9948120061308 9.32304102927446)"
93,228,,T,H-POLE,12,227-228,59.22201624,NIL,11.987701,"7°9'0""L",78.99481201,9.323041029,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9948120061308 9.32304102927446, 78.994366005063 9.32340597733855)"
94,229,,T,H-POLE,12,228-229,63.49504815,NIL,13.613568,"15°10'48""R",78.99436601,9.323405977,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.994366005063 9.32340597733855, 78.9938940200954 9.32361703366041)"
95,230,,T,H-POLE,12,229-230,56.87535098,NIL,15.268377,"0°25'12""L",78.99389402,9.323617034,GOOD,Available,11KV,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9938940200954 9.32361703366041, 78.9933900162577 9.32384703308343)"
96,231,,T,H-POLE,12,230-231,60.94552758,NIL,12.688349,"1°1'48""L",78.99339002,9.323847033,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9933900162577 9.32384703308343, 78.9928789716213 9.32409203611314)"
