S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
18,186,,T,DB,25,187-186,190.2086387,0.26,FALSE,325.747833,"0°39'0""R",9.977694444,77.44441667,GOOD,Available,,LS MILL,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44441666666667 9.977694444444445, 77.44344444444445 9.976222222222223)"
19,185,,T,DB,25,186-185,194.5975274,0.28,FALSE,323.755249,"18°51'36""L",9.976222222,77.44344444,GOOD,Available,,LS MILL,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44344444444445 9.976222222222223, 77.44275 9.975666666666667)"
20,184,,T,DC,26,185-184,99.67225808,0.92,FALSE,321.761566,"31°32'60""R",9.975666667,77.44275,GOOD,Available,,High Way,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44275 9.975666666666667, 77.44227777777778 9.974472222222222)"
21,183,,T,DB,25,184-183,140.4349594,0.32,FALSE,320.743439,"5°47'24""L",9.974472222,77.44227778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44227777777778 9.974472222222222, 77.4415 9.972916666666666)"
22,182,,T,DB,25,183-182,193.9602263,0.48,FALSE,316.104248,"2°6'36""L",9.972916667,77.4415,GOOD,Available,"11KV,LT",Theni-Thevaram,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4415 9.972916666666666, 77.44044444444445 9.970972222222223)"
23,181B,,T,DB,25,182-181B,245.8357944,0.88,FALSE,313.735931,"3°56'24""R",9.970972222,77.44044444,GOOD,Available,"2-LT,11KV",Kodentrapuram Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44044444444445 9.970972222222223, 77.43947222222222 9.968861111111112)"
24,LILO : 181A,3W,T,DB,25,181B-181A,254.2159046,0.46,FALSE,311.860352,"0°43'12""R",9.968861111,77.43947222,GOOD,Available,,,Agri,LILO  at Rasingapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43947222222222 9.968861111111112, 77.4383888888889 9.966444444444443)"
25,181,,A,SA,21,181A-181,295.0028684,3.5,0,314.58078,,9.966444444,77.43838889,GOOD,Available,LT,Veerapandi Kovil Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4383888888889 9.966444444444443, 77.43736111111112 9.96411111111111)"
26,180,,T,SB,21,181-180,279.6044659,0.54,0,317.378693,"8°58'12""R",9.964111111,77.43736111,GOOD,Available,"LT,11KV",Veerapandi Kovil Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43736111111112 9.96411111111111, 77.43680555555557 9.962138888888887)"
27,179,,S,SA,21,180-179,228.3650225,0.32,0,320.692719,,9.962138889,77.43680556,GOOD,Available,11 KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43680555555557 9.962138888888887, 77.43625 9.960055555555554)"
28,178,2W,T,SC,22,179-178,237.3537546,0.55,FALSE,324.322388,"49°55'48""R",9.960055556,77.43625,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43625 9.960055555555554, 77.43636111111111 9.959916666666667)"
29,177,,T,H-Pole,12,178-177,19.22669117,NIL,FALSE,324.687866,,9.959916667,77.43636111,GOOD,NO E/W,110kV Theni-Periyar I & II,,Plain,Rail Pole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43636111111111 9.959916666666667, 77.43644444444445 9.959777777777777)"
30,176,,T,H-Pole,12,177-176,19.33190215,NIL,FALSE,322.415649,,9.959777778,77.43644444,GOOD,NO E/W,110kV Theni-Periyar I & II,,Plain,Rail Pole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43644444444445 9.959777777777777, 77.43652777777778 9.959416666666666)"
31,175,2W,T,SB,21,176-175,39.79194792,NIL,FALSE,322.529297,"21°0'36""L",9.959416667,77.43652778,GOOD,NO E/W,2 -LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43652777777778 9.959416666666666, 77.43641666666667 9.958638888888888)"
32,175A,,S,SA,21,175-175A,86.04043307,0.18,FALSE,324.333557,,9.958638889,77.43641667,GOOD,Available,,Theni -Kambam NH,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43641666666667 9.958638888888888, 77.43622222222223 9.957416666666665)"
33,174,,S,SA,21,175A-174,136.8031298,2.34,FALSE,328.87851,,9.957416667,77.43622222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43622222222223 9.957416666666665, 77.43586111111111 9.954805555555556)"
34,173,,S,SA,21,174-173,293.1516254,1.99,FALSE,334.639618,,9.954805556,77.43586111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43586111111111 9.954805555555556, 77.4355 9.952333333333332)"
35,172,,S,SA,21,173-172,274.7626606,1.34,FALSE,340.346588,,9.952333333,77.4355,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4355 9.952333333333332, 77.43513888888889 9.949833333333334)"
36,171,,S,SA,21,172-171,279.8985377,1.18,FALSE,346.772186,,9.949833333,77.43513889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43513888888889 9.949833333333334, 77.43475000000001 9.947166666666666)"
37,170,,T,SB,21,171-170,299.5456059,0.14,FALSE,352.046936,"17°35'60""L",9.947166667,77.43475,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43475000000001 9.947166666666666, 77.43402777777779 9.945638888888888)"
38,169,2W,T,SB,21,170-169,187.2247205,0.23,FALSE,349.563873,"1°22'12""L",9.945638889,77.43402778,GOOD,Available,"2-LT,2-11KV",Thappukunndu Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43402777777779 9.945638888888888, 77.4336388888889 9.944888888888888)"
39,168,,S,SA,21,169-168,92.2405032,0.37,FALSE,351.268799,,9.944888889,77.43363889,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4336388888889 9.944888888888888, 77.43247222222223 9.942555555555556)"
40,168A,,S,SA,21,168-168A,288.7121244,0.44,FALSE,353.29834,,9.942555556,77.43247222,GOOD,Available,110KV,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43247222222223 9.942555555555556, 77.43125 9.940083333333334)"
41,167,,S,SA,21,168A-167,303.3895682,1.21,FALSE,358.285828,,9.940083333,77.43125,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43125 9.940083333333334, 77.43005555555555 9.937666666666667)"
42,166,,S,SA,21,167-166,298.7600252,3.4,FALSE,360.818329,,9.937666667,77.43005556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43005555555555 9.937666666666667, 77.42886111111112 9.935194444444445)"
43,165,,S,SA,21,166-165,302.8211302,3.72,FALSE,361.857086,,9.935194444,77.42886111,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42886111111112 9.935194444444445, 77.4276388888889 9.932722222222221)"
44,164,,S,SA,21,165-164,305.1439478,0.41,FALSE,356.029449,,9.932722222,77.42763889,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4276388888889 9.932722222222221, 77.42641666666667 9.930277777777777)"
45,163,,S,SA,21,164-163,301.6635003,2.51,FALSE,360.488434,,9.930277778,77.42641667,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42641666666667 9.930277777777777, 77.42522222222223 9.927805555555555)"
46,162,,S,SA,21,163-162,303.7122891,4.75,FALSE,362.951477,,9.927805556,77.42522222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42522222222223 9.927805555555555, 77.424 9.925333333333333)"
47,161,,S,SA,21,162-161,302.9569281,3.79,FALSE,362.514801,,9.925333333,77.424,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.424 9.925333333333333, 77.42280555555556 9.922888888888888)"
48,160,,S,SA,21,161-160,301.0058789,2.51,FALSE,362.657104,,9.922888889,77.42280556,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42280555555556 9.922888888888888, 77.42166666666667 9.920555555555556)"
49,159,,S,SA,21,160-159,287.8778688,3.26,FALSE,358.369263,,9.920555556,77.42166667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42166666666667 9.920555555555556, 77.42047222222223 9.918111111111111)"
50,158,,S,SA,21,159-158,300.5500274,6.32,FALSE,355.113312,,9.918111111,77.42047222,GOOD,Available,LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42047222222223 9.918111111111111, 77.41938888888889 9.915916666666668)"
51,157,,S,SA,21,158-157,270.3864237,1.54,FALSE,355.812347,,9.915916667,77.41938889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41938888888889 9.915916666666668, 77.41816666666666 9.913472222222223)"
52,156,2W,T,SB,21,157-156,300.7935515,1.94,FALSE,355.49411,"0°49'48""R",9.913472222,77.41816667,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41816666666666 9.913472222222223, 77.41722222222222 9.9115)"
53,155,,S,SA,21,156-155,242.3489395,1.43,FALSE,355.457214,,9.9115,77.41722222,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41722222222222 9.9115, 77.41616666666667 9.909333333333334)"
54,154,,S,SA,21,155-154,267.1881482,1.42,FALSE,357.214142,,9.909333333,77.41616667,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41616666666667 9.909333333333334, 77.41505555555555 9.90713888888889)"
55,153,,S,SA,21,154-153,272.2748589,0.45,FALSE,362.053772,,9.907138889,77.41505556,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41505555555555 9.90713888888889, 77.414 9.904972222222222)"
56,152,,S,SA,21,153-152,265.7862911,0.5,FALSE,370.248535,,9.904972222,77.414,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.414 9.904972222222222, 77.41297222222222 9.902916666666666)"
57,151,,S,SA,21,152-151,251.6688076,0.45,FALSE,367.762238,,9.902916667,77.41297222,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41297222222222 9.902916666666666, 77.41202777777778 9.901083333333334)"
58,150,,S,SA,21,151-150,229.4781129,0.27,FALSE,362.777405,,9.901083333,77.41202778,GOOD,Available,LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41202777777778 9.901083333333334, 77.41097222222223 9.89886111111111)"
59,149,,S,SA,21,150-149,271.5267928,0.37,FALSE,357.964996,,9.898861111,77.41097222,GOOD,Available,2-LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41097222222223 9.89886111111111, 77.41027777777778 9.897361111111111)"
60,148,,S,SA,21,149-148,182.128187,1.26,FALSE,359.294189,,9.897361111,77.41027778,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41027777777778 9.897361111111111, 77.40908333333334 9.895)"
61,147,,S,SA,21,148-147,292.3248029,2.63,FALSE,361.083038,,9.895,77.40908333,GOOD,Available,2-LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40908333333334 9.895, 77.40791666666668 9.892555555555555)"
62,146,,S,SA,21,147-146,300.4551606,4.61,FALSE,361.901184,,9.892555556,77.40791667,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40791666666668 9.892555555555555, 77.40680555555556 9.890277777777778)"
63,145,2W,T,SC,22,146-145,279.5165159,3.33,FALSE,360.99469,"64°4'12""L",9.890277778,77.40680556,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40680555555556 9.890277777777778, 77.40658333333334 9.890277777777778)"
64,144,,T,H-Pole,12,145-144,25.79105201,2.42,FALSE,360.100586,,9.890277778,77.40658333,GOOD,NO E/W,110kV Periyar I & II ,,Plain,Rail Pole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40658333333334 9.890277777777778, 77.40633333333334 9.890222222222222)"
65,143,,T,H-Pole,12,144-143,28.01011974,6.42,FALSE,360.774933,,9.890222222,77.40633333,GOOD,NO E/W,110kV Periyar I & II ,,Plain,Rail Pole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40633333333334 9.890222222222222, 77.40608333333334 9.890222222222222)"
66,142,2W,T,SB,21,143-142,27.13580398,0.67,FALSE,358.986115,"10°49'48""R",9.890222222,77.40608333,GOOD,NO E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40608333333334 9.890222222222222, 77.40425 9.889666666666667)"
67,141,,S,SA,21,142-141,209.5987935,2.52,FALSE,357.327454,,9.889666667,77.40425,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40425 9.889666666666667, 77.40152777777779 9.88886111111111)"
68,140,,S,SA,21,141-140,310.2440304,1.11,FALSE,353.597015,,9.888861111,77.40152778,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40152777777779 9.88886111111111, 77.39922222222224 9.88825)"
69,139,,S,SA,21,140-139,262.0942305,0.66,FALSE,352.06189,,9.88825,77.39922222,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39922222222224 9.88825, 77.39694444444446 9.887583333333334)"
70,138,,T,SB,21,139-138,260.3757467,0.31,FALSE,347.331696,"15°54'36""L",9.887583333,77.39694444,GOOD,Available,"LT,11KV",Village Road,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39694444444446 9.887583333333334, 77.39452777777778 9.887583333333334)"
71,137,,S,SA,21,138-137,267.2930444,0.96,FALSE,345.398834,,9.887583333,77.39452778,GOOD,Available,2LT,Theni-Kochi Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39452777777778 9.887583333333334, 77.39286111111112 9.887611111111111)"
72,136,,S,SA,21,137-136,182.8372501,0.71,FALSE,343.282257,,9.887611111,77.39286111,GOOD,Available,"2-LT,11KV",,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39286111111112 9.887611111111111, 77.39027777777778 9.887638888888889)"
73,135,,S,SA,21,136-135,282.2343985,0.52,FALSE,340.536285,,9.887638889,77.39027778,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39027777777778 9.887638888888889, 77.38805555555557 9.887638888888889)"
74,134,,S,SA,21,135-134,243.6971687,0.37,FALSE,339.354828,,9.887638889,77.38805556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38805555555557 9.887638888888889, 77.38563888888889 9.887611111111111)"
75,133,,S,SA,21,134-133,264.8965754,0.46,FALSE,340.250916,,9.887611111,77.38563889,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38563888888889 9.887611111111111, 77.38330555555555 9.887666666666666)"
76,132,,S,SA,21,133-132,256.7492192,0.97,FALSE,340.725616,,9.887666667,77.38330556,GOOD,Available,,River,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38330555555555 9.887666666666666, 77.38138888888888 9.887722222222221)"
77,131,,S,SA,21,132-131,210.5041728,1.12,FALSE,346.99118,,9.887722222,77.38138889,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38138888888888 9.887722222222221, 77.37913888888889 9.887749999999999)"
78,130,,T,SB,21,131-130,248.469953,0.78,FALSE,349.858398,"3°53'24""R",9.88775,77.37913889,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37913888888889 9.887749999999999, 77.37730555555555 9.887666666666666)"
79,129,2W,T,SB,21,130-129,200.8150523,0.56,FALSE,353.968719,"19°42'0""R",9.887666667,77.37730556,GOOD,Available,"2-LT ,11KV",Theni-Kuchanoor Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37730555555555 9.887666666666666, 77.37558333333332 9.886972222222221)"
80,128,,S,SA,21,129-128,203.898101,2.23,FALSE,355.576538,,9.886972222,77.37558333,GOOD,Available,,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37558333333332 9.886972222222221, 77.37355555555555 9.886138888888889)"
81,127,,S,SA,21,128-127,240.7002328,1.46,FALSE,360.604858,,9.886138889,77.37355556,GOOD,Available,2-11KV,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37355555555555 9.886138888888889, 77.37172222222222 9.885305555555554)"
82,126,,T,SB,21,127-126,221.0548023,1.16,FALSE,362.288879,"21°40'48""R",9.885305556,77.37172222,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37172222222222 9.885305555555554, 77.36963888888889 9.883194444444445)"
83,125,,S,SA,21,126-125,327.0571509,0.42,FALSE,367.62793,,9.883194444,77.36963889,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36963888888889 9.883194444444445, 77.36769444444444 9.881166666666667)"
84,124,,S,SA,21,125-124,308.5466818,3.16,FALSE,368.353973,,9.881166667,77.36769444,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36769444444444 9.881166666666667, 77.36572222222222 9.879055555555556)"
85,123,,S,SA,21,124-123,318.7373631,3.02,FALSE,370.075623,,9.879055556,77.36572222,GOOD,Available,"2 -LT,11 KV",Kuchanoor-Sankarapuram Road   & kuchanoor-pulikuthi Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36572222222222 9.879055555555556, 77.36397222222222 9.87725)"
86,122,,S,SA,21,123-122,278.0383726,2.86,FALSE,370.485779,,9.87725,77.36397222,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36397222222222 9.87725, 77.362 9.875194444444444)"
87,121,,S,SA,21,122-121,311.9342329,1.27,FALSE,372.02951,,9.875194444,77.362,GOOD,Available,LT,Village Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.362 9.875194444444444, 77.36005555555555 9.873222222222223)"
88,120,,S,SA,21,121-120,306.4824032,2.82,FALSE,371.434814,,9.873222222,77.36005556,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36005555555555 9.873222222222223, 77.35805555555555 9.871166666666667)"
89,119,2W,T,SB,21,120-119,316.5244727,3.47,FALSE,374.690491,"28°28'12""R",9.871166667,77.35805556,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35805555555555 9.871166666666667, 77.35730555555556 9.868388888888889)"
90,118,,S,SA,21,119-118,316.6059918,1.86,FALSE,371.672699,,9.868388889,77.35730556,GOOD,Available,11 KV,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35730555555556 9.868388888888889, 77.35655555555554 9.86561111111111)"
91,117,,S,SA,21,118-117,318.0222883,3.75,FALSE,372.060486,,9.865611111,77.35655556,GOOD,Available,2-LT,Ayyampatti -Kuchanoor Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35655555555554 9.86561111111111, 77.35580555555555 9.863)"
92,116,,S,SA,21,117-116,299.8946063,2.96,FALSE,371.351715,,9.863,77.35580556,GOOD,Available,,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35580555555555 9.863, 77.35525 9.860916666666666)"
93,115,,T,SC,22,116-115,241.1708006,0.89,FALSE,371.486725,"32°47'24""L",9.860916667,77.35525,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35525 9.860916666666666, 77.35505555555555 9.86)"
