S.No,Tower No.,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing, Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
18,196,S,DA,26,197-196,276.7839694916799,6.65,"=IF(H23>15,0)",173.204056,,10.024805555555556,78.20905555555557,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.20905555555557 10.024805555555556, 78.21088888888889 10.023027777777779)"
19,195,S,DA,26,196-195,281.7726444941618,5.11,"=IF(H24>15,0)",171.113632,,10.023027777777779,78.21088888888889,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21088888888889 10.023027777777779, 78.21261111111112 10.021333333333335)"
20,194,S,DA,26,195-194,267.1965660473894,3.33,"=IF(H25>15,0)",171.860962,,10.021333333333335,78.21261111111112,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21261111111112 10.021333333333335, 78.21436111111112 10.019583333333333)"
21,193,T,DC,26,194-193,273.12925155789424,2.86,"=IF(H26>15,0)",170.484817999999,"38°59'24""L",10.019583333333333,78.21436111111112,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21436111111112 10.019583333333333, 78.21461111111111 10.017277777777778)"
22,192,S,DA,26,193-192,257.57764141609033,4.53,"=IF(H27>15,0)",168.126983999999,,10.017277777777778,78.21461111111111,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21461111111111 10.017277777777778, 78.21486111111112 10.01463888888889)"
23,191,S,DA,26,192-191,291.12672427222884,2.63,"=IF(H28>15,0)",164.341140999999,,10.01463888888889,78.21486111111112,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21486111111112 10.01463888888889, 78.21511111111111 10.012166666666667)"
24,190,S,DA+3,29,191-190,276.91951938524676,4.95,"=IF(H29>15,0)",165.073563,,10.012166666666667,78.21511111111111,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21511111111111 10.012166666666667, 78.21536111111111 10.0095)"
25,189,S,DA,26,190-189,295.62229084188925,4.62,"=IF(H30>15,0)",167.664123999999,,10.0095,78.21536111111111,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21536111111111 10.0095, 78.21561111111112 10.007166666666667)"
26,188,S,DA,26,189-188,260.5942985974283,4.47,"=IF(H31>15,0)",167.544067,,10.007166666666667,78.21561111111112,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21561111111112 10.007166666666667, 78.21580555555556 10.005027777777778)"
27,187,S,DA,26,188-187,238.0529780921545,7.03,"=IF(H32>15,0)",166.898895,,10.005027777777778,78.21580555555556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21580555555556 10.005027777777778, 78.21600000000001 10.002638888888889)"
28,186,S,DA,26,187-186,264.0379745267852,4.35,"=IF(H33>15,0)",166.714752,,10.002638888888889,78.21600000000001,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21600000000001 10.002638888888889, 78.21622222222223 10.000361111111111)"
29,185,T,DB+3,28,186-185,252.9274772474309,0.43,"=IF(H34>15,0)",169.246597,"8°25'12""R",10.000361111111111,78.21622222222223,GOOD,Available,,Metal Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21622222222223 10.000361111111111, 78.21688888888889 9.997638888888888)"
30,184,S,DA,26,185-184,310.4332051287288,1.39,"=IF(H35>15,0)",162.761292,,9.997638888888888,78.21688888888889,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21688888888889 9.997638888888888, 78.21755555555556 9.994944444444444)"
31,183,S,DA,26,184-183,307.2218633901386,1,"=IF(H36>15,0)",159.330322,,9.994944444444444,78.21755555555556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21755555555556 9.994944444444444, 78.21816666666666 9.992416666666665)"
32,182,S,DA,26,183-182,288.3338503304237,0.57,"=IF(H37>15,0)",158.392791999999,,9.992416666666665,78.21816666666666,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21816666666666 9.992416666666665, 78.21869444444445 9.990194444444443)"
33,181,T,DB,25,182-181,251.82313945739003,5.4,"=IF(H38>15,0)",153.36293,"26°13'12""R",9.990194444444443,78.21869444444445,GOOD,Available,,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.21869444444445 9.990194444444443, 78.22019444444445 9.988388888888888)"
34,180,S,DA,26,181-180,257.9820059868334,6.44,"=IF(H39>15,0)",152.74202,,9.988388888888888,78.22019444444445,GOOD,Available,2-LT,Ayilangudi Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.22019444444445 9.988388888888888, 78.22158333333334 9.986638888888889)"
35,179,S,DA,26,180-179,248.47344200141058,1.22,"=IF(H40>15,0)",151.823318,,9.986638888888889,78.22158333333334,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.22158333333334 9.986638888888889, 78.22297222222223 9.984916666666665)"
36,178,S,DA,26,179-178,243.38045821205827,2.48,"=IF(H41>15,0)",149.869034,,9.984916666666665,78.22297222222223,GOOD,Available,,Arumbanur Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.22297222222223 9.984916666666665, 78.22433333333333 9.983222222222222)"
37,177,S,DA+6,32,178-177,241.22127205852817,4.01,"=IF(H42>15,0)",149.638336,,9.983222222222222,78.22433333333333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.22433333333333 9.983222222222222, 78.22527777777778 9.982083333333334)"
38,176,S,DA+3,29,177-176,162.22989898427014,1.38,"=IF(H43>15,0)",149.690247,,9.982083333333334,78.22527777777778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.22527777777778 9.982083333333334, 78.22713888888889 9.97975)"
39,175,T,DB,25,176-175,327.719812787761,1.67,"=IF(H44>15,0)",149.198364,"25°2'60""L",9.97975,78.22713888888889,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.22713888888889 9.97975, 78.22755555555555 9.977916666666667)"
40,174,S,DA,26,175-174,210.8388524671418,6.52,"=IF(H45>15,0)",150.408797999999,,9.977916666666667,78.22755555555555,GOOD,Available,LT,Madurai-Melue ,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.22755555555555 9.977916666666667, 78.22802777777778 9.976)"
41,173,S,DA,26,174-173,217.71254196261623,4.62,"=IF(H46>15,0)",147.670227,,9.976,78.22802777777778,GOOD,Available,,Kodikulam Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.22802777777778 9.976, 78.22844444444445 9.97425)"
42,172,T,DC,26,173-172,198.47084627515713,1.92,"=IF(H47>15,0)",146.738281,"78°48'36""L",9.97425,78.22844444444445,GOOD,Available,LT,,Plain,Chittampatty  Tapping ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.22844444444445 9.97425, 78.23011111111111 9.975)"
43,171,T,SB,25,172-171,200.59147397111914,3.02,"=IF(H48>15,0)",146.507873999999,"1°16'48""R",9.975,78.23011111111111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.23011111111111 9.975, 78.23230555555556 9.976083333333333)"
44,170,S,SA,26,171-170,270.6661342132625,2.06,"=IF(H49>15,0)",148.440613,,9.976083333333333,78.23230555555556,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.23230555555556 9.976083333333333, 78.23472222222222 9.977277777777777)"
45,169,S,SA,26,170-169,296.32121335848615,7.06,"=IF(H50>15,0)",148.025848,,9.977277777777777,78.23472222222222,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.23472222222222 9.977277777777777, 78.23725 9.978527777777778)"
46,168,T,SB,26,169-168,309.2479393966478,5.58,"=IF(H51>15,0)",150.230391999999,"9°10'48""L",9.978527777777778,78.23725,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.23725 9.978527777777778, 78.24 9.97938888888889)"
47,167,S,SA,26,168-167,315.787958272577,3.67,"=IF(H52>15,0)",151.637038999999,,9.97938888888889,78.24,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.24 9.97938888888889, 78.24283333333334 9.980305555555555)"
48,166,S,SA,26,167-166,328.1666398741795,1.25,"=IF(H53>15,0)",154.66394,,9.980305555555555,78.24283333333334,GOOD,Available,HT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.24283333333334 9.980305555555555, 78.24530555555556 9.981055555555555)"
49,165,T,SB,25,166-165,282.3008147991067,1.42,"=IF(H54>15,0)",154.248932,"26°23'60""R",9.981055555555555,78.24530555555556,GOOD,Available,2-LT,ThamaraipattI Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.24530555555556 9.981055555555555, 78.24716666666667 9.982833333333334)"
50,164,S,SA,26,165-164,286.50766864084574,6.92,"=IF(H55>15,0)",152.381729,,9.982833333333334,78.24716666666667,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.24716666666667 9.982833333333334, 78.24933333333334 9.984805555555555)"
51,163,S,SA,26,164-163,321.4825940731419,7.03,"=IF(H56>15,0)",150.621674,,9.984805555555555,78.24933333333334,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.24933333333334 9.984805555555555, 78.25138888888888 9.986722222222221)"
52,162,T,SB,25,163-162,310.67271114489216,5.43,"=IF(H57>15,0)",151.452285999999,"0°1'48""R",9.986722222222221,78.25138888888888,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.25138888888888 9.986722222222221, 78.25358333333334 9.988777777777777)"
53,161,S,SA,26,162-161,329.837483587112,4.11,"=IF(H58>15,0)",152.364395,,9.988777777777777,78.25358333333334,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.25358333333334 9.988777777777777, 78.25569444444444 9.990666666666666)"
54,160,S,SA,26,161-160,311.9602014767372,2.47,"=IF(H59>15,0)",153.747879,,9.990666666666666,78.25569444444444,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.25569444444444 9.990666666666666, 78.25788888888889 9.992722222222222)"
55,159,S,SA,26,160-159,330.96873497937554,1.16,"=IF(H60>15,0)",153.241561999999,,9.992722222222222,78.25788888888889,GOOD,Available,,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.25788888888889 9.992722222222222, 78.26008333333333 9.99475)"
56,158,T,SB,25,159-158,329.2101440635947,5.23,"=IF(H61>15,0)",156.099121,"21°32'24""R",9.99475,78.26008333333333,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.26008333333333 9.99475, 78.26122222222222 9.997083333333332)"
57,157,S,SA,26,158-157,288.1662270945021,7.46,"=IF(H62>15,0)",156.121230999999,,9.997083333333332,78.26122222222222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.26122222222222 9.997083333333332, 78.26238888888889 9.999555555555554)"
58,156,T,SB,25,157-156,300.2763869823171,3.03,"=IF(H63>15,0)",158.95639,"8°10'48""L",9.999555555555554,78.26238888888889,GOOD,Available,HT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.26238888888889 9.999555555555554, 78.26325 10.000833333333333)"
59,155,T,SC,26,156-155,170.44016591791018,6.45,"=IF(H64>15,0)",159.521942,"40°15'0""L",10.000833333333333,78.26325,GOOD,Available,"3-HT,LT",,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.26325 10.000833333333333, 78.26355555555556 10.000916666666667)"
60,Gantry  (Narasingampatty SS),Gantry,H-Pole,12,155-Gantry ,36.77177419275918,,,161.041259999999,,10.000916666666667,78.26355555555556,GOOD,NO E/W,,,Plain,Lamp Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,=SUM(G7:G65),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For M/s. SPTL;,,,,,,,,,,,,,,,,For TANTRANSCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
