S.No,Tower No.,Joint box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,10,,S,SA,21,09-Oct,302.5169475,1.26,FALSE,129.667358,,10.19333333,78.53191667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.53191666666666 10.193333333333333, 78.53205555555556 10.195861111111112)"
12,11,,S,SA,21,10-Nov,277.9603238,2.03,FALSE,128.00209,,10.19586111,78.53205556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.53205555555556 10.195861111111112, 78.53216666666667 10.198666666666666)"
13,12,,T,SB,21,11-Dec,310.1157127,3.11,FALSE,128.989319,"23°2'24""R",10.19866667,78.53216667,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.53216666666667 10.198666666666666, 78.53155555555556 10.200166666666666)"
14,13,,S,SA,21,Dec-13,185,4.05,FALSE,127.362747,,10.20016667,78.53155556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.53155555555556 10.200166666666666, 78.53091666666667 10.201916666666666)"
15,14,,S,SA,21,13-14,206,1.76,FALSE,128.38002,,10.20191667,78.53091667,GOOD,Available,33KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.53091666666667 10.201916666666666, 78.5303611111111 10.20336111111111)"
16,15,,S,SA,21,14-15,172.0083326,2.06,FALSE,127.13765,,10.20336111,78.53036111,GOOD,Available,"HT,LT",Ponnamaravathi Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.5303611111111 10.20336111111111, 78.52963888888888 10.205277777777777)"
17,16,2W,T,SB,21,15-16,226.0921754,3.03,FALSE,126.525047,"9°4'12""R",10.20527778,78.52963889,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.52963888888888 10.205277777777777, 78.52858333333333 10.20711111111111)"
18,17,,S,SA,21,16-17,237,0.97,FALSE,127.687706,,10.20711111,78.52858333,GOOD,Available,,River,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.52858333333333 10.20711111111111, 78.52744444444444 10.209194444444444)"
19,18,,S,SA,21,17-18,268,1.41,FALSE,129.002243,,10.20919444,78.52744444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.52744444444444 10.209194444444444, 78.52622222222222 10.211416666666667)"
20,19,,S,SA,21,18-19,278.1972249,2.36,FALSE,131.313873,,10.21141667,78.52622222,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.52622222222222 10.211416666666667, 78.52516666666666 10.213444444444443)"
21,20,,S,SA,21,19-20,253.9797612,0.96,FALSE,132.548386,,10.21344444,78.52516667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.52516666666666 10.213444444444443, 78.52405555555555 10.215388888888889)"
22,21,,S,SA,21,20-21,249,1.46,FALSE,136.492554,,10.21538889,78.52405556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.52405555555555 10.215388888888889, 78.52305555555556 10.217333333333334)"
23,22,,T,SB,21,21-22,239.9437238,4.55,FALSE,138.201889,"20°56'24""R",10.21733333,78.52305556,GOOD,Available,LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.52305555555556 10.217333333333334, 78.52183333333333 10.218388888888889)"
24,23,,S,SA+3,24,22-23,177.6563999,3.12,FALSE,136.029236,,10.21838889,78.52183333,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.52183333333333 10.218388888888889, 78.52 10.219944444444444)"
25,24,,T,SB,21,23-24,267,3.22,FALSE,137.774826,"4°10'48""R",10.21994444,78.52,GOOD,Available,HT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.52 10.219944444444444, 78.51794444444444 10.221444444444444)"
26,25,,S,SA,21,24-25,284,2.07,FALSE,139.083542,,10.22144444,78.51794444,GOOD,Available,LT,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.51794444444444 10.221444444444444, 78.51566666666666 10.223138888888888)"
27,26,,S,SA,21,25-26,314,4.18,FALSE,138.705566,,10.22313889,78.51566667,GOOD,Available,,Pond,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.51566666666666 10.223138888888888, 78.51380555555555 10.2245)"
28,27,,S,SA,21,26-27,252.257953,0.51,FALSE,138.633728,,10.2245,78.51380556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.51380555555555 10.2245, 78.51175 10.225916666666667)"
29,28,2W,T,SC,22,27-28,276,0.42,FALSE,139.263519,"43°43'12""L",10.22591667,78.51175,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.51175 10.225916666666667, 78.51130555555555 10.228277777777778)"
30,29,,S,SA,21,28-29,269,0.41,FALSE,140.249435,,10.22827778,78.51130556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.51130555555555 10.228277777777778, 78.51080555555555 10.23086111111111)"
31,30,,S,SA,21,29-30,297,0.27,FALSE,142.27243,,10.23086111,78.51080556,GOOD,Available,HT,Pond,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.51080555555555 10.23086111111111, 78.51036111111111 10.233138888888888)"
32,31,,S,SA,21,30-31,257,0.3,FALSE,144.036346,,10.23313889,78.51036111,GOOD,Available,HT,Pond,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.51036111111111 10.233138888888888, 78.5098888888889 10.235666666666665)"
33,32,,S,SA,21,31-32,288,0.4,FALSE,146.761795,,10.23566667,78.50988889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.5098888888889 10.235666666666665, 78.50941666666667 10.238083333333332)"
34,33,,S,SA,21,32-33,274,0.31,FALSE,148.734543,,10.23808333,78.50941667,GOOD,Available,LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50941666666667 10.238083333333332, 78.50888888888889 10.240888888888888)"
35,34,,T,SB,21,33-34,319,0.35,FALSE,149.715988,"11°18'36""R",10.24088889,78.50888889,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50888888888889 10.240888888888888, 78.50825 10.2425)"
36,35,,S,SA,21,34-35,193.0848262,0.27,FALSE,153.515244,,10.2425,78.50825,GOOD,Available,LT,Ponnamaravathi Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50825 10.2425, 78.5075 10.244361111111111)"
37,36,,S,SA,21,35-36,224,0.29,FALSE,152.154327,,10.24436111,78.5075,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.5075 10.244361111111111, 78.50672222222222 10.24625)"
38,37,,T,SB,21,36-37,226,1.07,FALSE,150.080093,"7°37'12""R",10.24625,78.50672222,GOOD,Available,2-LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50672222222222 10.24625, 78.50591666666666 10.247666666666666)"
39,38,,S,SA,21,37-38,184,1.11,FALSE,151.070053,,10.24766667,78.50591667,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50591666666666 10.247666666666666, 78.50505555555556 10.24922222222222)"
40,39,,T,SB,21,38-39,200,1.51,FALSE,151.679642,"28°58'48""L",10.24922222,78.50505556,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50505555555556 10.24922222222222, 78.50505555555556 10.25211111111111)"
41,40,,S,SA+3,24,39-40,323,1.5,FALSE,153.695755,,10.25211111,78.50505556,GOOD,Available,"400 KV,2-LT",,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50505555555556 10.25211111111111, 78.50502777777778 10.254916666666666)"
42,41,,T,SC+3,25,40-41,312,1.5,FALSE,155.180237,"31°17'24""R",10.25491667,78.50502778,GOOD,Available,,Piranmalai Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50502777777778 10.254916666666666, 78.50405555555555 10.2565)"
43,42,,T,SC,22,41-42,207.2750152,2.09,FALSE,156.958588,"40°28'12""L",10.2565,78.50405556,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50405555555555 10.2565, 78.50438888888888 10.258555555555555)"
44,43,2W,T,SB,21,42-43,228.894437,0.28,FALSE,154.505081,"23°37'12""R",10.25855556,78.50438889,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50438888888888 10.258555555555555, 78.50375 10.260916666666667)"
45,44,,S,SA,21,43-44,274,0.57,FALSE,155.501968,,10.26091667,78.50375,GOOD,Available,LT,Village Road &Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50375 10.260916666666667, 78.50319444444445 10.263166666666667)"
46,45,,S,SA,21,44-45,255.6769983,4.01,FALSE,155.229889,,10.26316667,78.50319444,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50319444444445 10.263166666666667, 78.50255555555556 10.265555555555556)"
47,46,,S,SA,21,45-46,278,3.54,FALSE,153.452805,,10.26555556,78.50255556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50255555555556 10.265555555555556, 78.50202777777778 10.26763888888889)"
48,47,,T,SC+3,24,46-47,241,1.1,FALSE,154.766251,"14°40'48""R",10.26763889,78.50202778,GOOD,Available,"400 KV,2-LT",,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.50202777777778 10.26763888888889, 78.5008611111111 10.269694444444445)"
49,48,,T,SB,21,47-48,263.655231,5.22,FALSE,154.532379,"27°9'0""R",10.26969444,78.50086111,GOOD,Available,,Village Road &Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.5008611111111 10.269694444444445, 78.49875 10.271083333333333)"
50,49,,T,SB,21,48-49,282,1.17,FALSE,157.170197,"11°30'0""L",10.27108333,78.49875,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.49875 10.271083333333333, 78.49711111111111 10.272722222222223)"
51,50,,S,SA,21,49-50,259,2.2,FALSE,156.65239,,10.27272222,78.49711111,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.49711111111111 10.272722222222223, 78.4955 10.27425)"
52,51,,S,SA,21,50-51,244,1.46,FALSE,159.302292,,10.27425,78.4955,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4955 10.27425, 78.49408333333334 10.275555555555556)"
53,52,,T,SB+3,24,51-52,212,3.11,FALSE,159.291885,"11°40'48""R",10.27555556,78.49408333,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.49408333333334 10.275555555555556, 78.49208333333334 10.276750000000002)"
54,53,,S,SA,21,52-53,256.3745841,1.03,FALSE,162.306808,,10.27675,78.49208333,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.49208333333334 10.276750000000002, 78.4901388888889 10.277916666666668)"
55,54,,S,SA,21,53-54,254,3.15,FALSE,162.92984,,10.27791667,78.49013889,GOOD,Available,,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4901388888889 10.277916666666668, 78.48866666666667 10.278777777777778)"
56,55,,T,SC,22,54-55,186.2425309,1.4,FALSE,165.294189,"56°1'12""L",10.27877778,78.48866667,GOOD,Available,HT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48866666666667 10.278777777777778, 78.48852777777778 10.28127777777778)"
57,56,,S,SA,21,55-56,277.7183355,2.55,FALSE,163.10437,,10.28127778,78.48852778,GOOD,Available,LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48852777777778 10.28127777777778, 78.48844444444444 10.283666666666667)"
58,57,,S,SA,21,56-57,266,4.42,FALSE,165.050644,,10.28366667,78.48844444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48844444444444 10.283666666666667, 78.48830555555556 10.286083333333334)"
59,58,,S,SA+3,24,57-58,273,2.27,FALSE,164.477829,,10.28608333,78.48830556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48830555555556 10.286083333333334, 78.48802777777777 10.288833333333333)"
60,59,2W,T,SC,22,58-59,309,5.4,FALSE,166.890137,"36°39'36""R",10.28883333,78.48802778,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48802777777777 10.288833333333333, 78.48680555555556 10.290194444444444)"
61,60,,S,SA,21,59-60,200.9623524,4.43,FALSE,170.746552,,10.29019444,78.48680556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48680555555556 10.290194444444444, 78.48563888888889 10.291472222222222)"
62,61,,T,SC,22,60-61,191,1.25,FALSE,171.800873,"47°20'60""R",10.29147222,78.48563889,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48563888888889 10.291472222222222, 78.48347222222222 10.2915)"
63,62,,S,SA,21,61-62,236.4305544,2.55,FALSE,170.256256,,10.2915,78.48347222,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48347222222222 10.2915, 78.48155555555556 10.291555555555556)"
64,63,,T,SB,21,62-63,210.9791337,4.73,FALSE,170.053497,"24°52'12""L",10.29155556,78.48155556,GOOD,Available,LT,Thiruvalanthur Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48155555555556 10.291555555555556, 78.4791388888889 10.29275)"
65,64,,S,SA,21,63-64,299,3.06,FALSE,171.876175,,10.29275,78.47913889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4791388888889 10.29275, 78.47661111111111 10.294027777777778)"
66,65,,S,SA,21,64-65,310.3978677,2.26,FALSE,174.553467,,10.29402778,78.47661111,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47661111111111 10.294027777777778, 78.47413888888889 10.29525)"
67,66,,S,SA,21,65-66,303.2989986,1.17,FALSE,172.888123,,10.29525,78.47413889,GOOD,Available,"33KV,LT",Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47413888888889 10.29525, 78.47175 10.296472222222222)"
68,67,,T,SC,22,66-67,293.0495645,4.23,FALSE,172.937408,"55°27'36""L",10.29647222,78.47175,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47175 10.296472222222222, 78.4713888888889 10.299333333333333)"
69,68,,T,SB,21,67-68,321.2226317,5.03,FALSE,178.849655,"26°33'0""R",10.29933333,78.47138889,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4713888888889 10.299333333333333, 78.46977777777778 10.301666666666668)"
70,69,,S,SA,21,68-69,310.6370849,1.23,FALSE,178.582809,,10.30166667,78.46977778,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46977777777778 10.301666666666668, 78.46811111111111 10.303916666666668)"
71,70,,T,SC,22,69-70,310.0907889,2.67,FALSE,183.704285,"33°1'12""L",10.30391667,78.46811111,GOOD,Available,LT,S.Puthur Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46811111111111 10.303916666666668, 78.46802777777778 10.305944444444446)"
72,71,,S,SA,21,70-71,222.9276403,1.11,FALSE,186.168869,,10.30594444,78.46802778,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46802777777778 10.305944444444446, 78.46794444444444 10.30802777777778)"
73,72,,S,SA,21,71-72,233,2.33,FALSE,187.961349,,10.30802778,78.46794444,GOOD,Available,LT,Chicken Fourm,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46794444444444 10.30802777777778, 78.46772222222222 10.310166666666667)"
74,73,,T,SB,21,72-73,238,1.03,FALSE,191.709702,"10°5'24""L",10.31016667,78.46772222,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46772222222222 10.310166666666667, 78.46786111111112 10.312083333333334)"
75,74,,S,SA,21,73-74,214,2.33,FALSE,191.569138,,10.31208333,78.46786111,GOOD,Available,400KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46786111111112 10.312083333333334, 78.46794444444444 10.314)"
76,75,,T,SC,22,74-75,216,3.01,FALSE,188.065201,"44°0'0""R",10.314,78.46794444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46794444444444 10.314, 78.46719444444444 10.314833333333334)"
77,76,,T,DC,26,75-76,125.164805,2.7,FALSE,193.098801,"37°42'0""L",10.31483333,78.46719444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46719444444444 10.314833333333334, 78.46716666666667 10.315000000000001)"
78,Gantry (S.Puthur SS),2W,Gantry,H-POLE,12,76-Gantry,25,,,194.370102,,10.315,78.46716667,GOOD,NO E/W,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note    :  ,1.  Shut down will be required in where earth wires are missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,For M/s. SPTL;,,,,,,,,,,,,,,,,For TANTRANSCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
