S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
23,23,,S,DA,26,22-23,248,2.12,FALSE,48.16301,,9.985055556,78.87352778,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87352777777777 9.985055555555554, 78.87513888888888 9.986749999999999)"
24,24,,S,DA,26,23-24,256.5151711,3.17,FALSE,48.814953,,9.98675,78.87513889,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87513888888888 9.986749999999999, 78.87669444444444 9.988388888888888)"
25,25,,S,DA,26,24-25,253,2.37,FALSE,49.367001,,9.988388889,78.87669444,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87669444444444 9.988388888888888, 78.87825 9.989999999999998)"
26,26,,T,DC,26,25-26,250,2.16,FALSE,48.028309,"47°51'0""L",9.99,78.87825,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.87825 9.989999999999998, 78.88066666666666 9.989944444444443)"
27,27,,S,DA,26,26-27,267,2.31,FALSE,47.058372,,9.989944444,78.88066667,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88066666666666 9.989944444444443, 78.88291666666666 9.989888888888888)"
28,28,,S,DA,26,27-28,247.668369,3.47,FALSE,45.288036,,9.989888889,78.88291667,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88291666666666 9.989888888888888, 78.88555555555556 9.989805555555554)"
29,29,,T,DB,25,28-29,287.106984,1.31,FALSE,44.915714,"22°37'12""L",9.989805556,78.88555556,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88555555555556 9.989805555555554, 78.88666666666667 9.989305555555555)"
30,30,,T,DB,25,29-30,138,1.37,FALSE,44.711899,"4°25'48""R",9.989305556,78.88666667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.88666666666667 9.989305555555555, 78.88691666666668 9.989222222222221)"
31,Gantry ,2W,Gantry,H-POLE,12,30-Gantry ,27.95523794,,FALSE,46.004112,,9.989222222,78.88691667,GOOD,NO E/W,,,SS,POOSALAKUDI SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note :,1.  Shut down will be required in where earth wires are missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
