S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
22,142,,T,H-POLE,12,143-142,33.49620286,NIL,FALSE,91.149818,,10.06877778,78.74725,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74725 10.068777777777777, 78.74708333333334 10.068555555555555)"
23,141,,T,H-POLE,12,142-141,29.53145673,NIL,FALSE,91.234871,,10.06855556,78.74708333,GOOD,NO E/W,110KV,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74708333333334 10.068555555555555, 78.74688888888889 10.068333333333333)"
24,140,2W,T,SC,26,141-140,32.802643,4.46,FALSE,91.335052,"51°47'24""R",10.06833333,78.74688889,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74688888888889 10.068333333333333, 78.74719444444445 10.066222222222223)"
25,139,,T,SC,26,140-139,235.8471598,1.64,FALSE,91.566162,"50°44'24""R",10.06622222,78.74719444,GOOD,Available,LT,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.74719444444445 10.066222222222223, 78.7491388888889 10.065083333333334)"
26,138,,S,SA,25,139-138,248.0001793,1.67,FALSE,89.054909,,10.06508333,78.74913889,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7491388888889 10.065083333333334, 78.75083333333333 10.064083333333334)"
27,137,,S,SA,25,138-137,215.1449326,2.29,FALSE,88.681595,,10.06408333,78.75083333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75083333333333 10.064083333333334, 78.75230555555555 10.063055555555556)"
28,136,,T,SC,26,137-136,199.1315933,1.45,FALSE,86.839386,"30°32'60""L",10.06305556,78.75230556,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75230555555555 10.063055555555556, 78.75330555555556 10.060777777777778)"
29,135,,S,SA,25,136-135,275.7633544,3.38,FALSE,86.386093,,10.06077778,78.75330556,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75330555555556 10.060777777777778, 78.75433333333334 10.0585)"
30,134,,S,SA,25,135-134,272.7168824,2.3,FALSE,85.824608,,10.0585,78.75433333,GOOD,Available,"HT,LT",Managiri Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75433333333334 10.0585, 78.75536111111111 10.05625)"
31,133,,S,SA,25,134-133,273.8117064,3.28,FALSE,84.146805,,10.05625,78.75536111,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75536111111111 10.05625, 78.75633333333333 10.054027777777778)"
32,132,,S,SA,25,133-132,275,1.31,FALSE,83.370331,,10.05402778,78.75633333,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75633333333333 10.054027777777778, 78.75733333333334 10.051805555555557)"
33,131,,T,SB,25,132-131,271,1.02,FALSE,84.90332,"0°58'48""L",10.05180556,78.75733333,GOOD,Available,,Managiri Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75733333333334 10.051805555555557, 78.75827777777778 10.04961111111111)"
34,130,,S,SA,25,131-130,269,1.46,FALSE,69.215469,,10.04961111,78.75827778,GOOD,Available,,Pond,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75827777777778 10.04961111111111, 78.75916666666667 10.047611111111111)"
35,129,,S,SA,25,130-129,242.6889201,2.78,FALSE,65.037903,,10.04761111,78.75916667,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.75916666666667 10.047611111111111, 78.76019444444445 10.045361111111111)"
36,128,,S,SA,25,129-128,280,1.51,FALSE,66.67054,,10.04536111,78.76019444,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76019444444445 10.045361111111111, 78.76108333333333 10.04336111111111)"
37,127,,S,SA,25,128-127,241.5507077,2.87,FALSE,69.789932,,10.04336111,78.76108333,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76108333333333 10.04336111111111, 78.76202777777777 10.041333333333332)"
38,126,,T,SC,26,127-126,246.9921602,3.91,FALSE,75.070488,"38°9'0""R",10.04133333,78.76202778,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76202777777777 10.041333333333332, 78.76322222222223 10.040722222222222)"
39,125,,T,SB,25,126-125,147.3499839,1.69,0,75.234695,"19°23'24""R",10.04072222,78.76322222,GOOD,Available,"HT,LT",Karakudi Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76322222222223 10.040722222222222, 78.76441666666666 10.040555555555555)"
40,124,2W,T,SC,26,125-124,133.6073427,1.61,0,82.125221,"42°17'60""L",10.04055556,78.76441667,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76441666666666 10.040555555555555, 78.765 10.039888888888889)"
41,123,,T,SB,25,124-123,97.50341553,1.15,FALSE,79.930176,"5°3'0""R",10.03988889,78.765,GOOD,Available,,Railway Track,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.765 10.039888888888889, 78.7665 10.038416666666667)"
42,122,,T,SB,25,123-122,232.0319983,1.67,FALSE,80.238426,"1°25'12""L",10.03841667,78.7665,GOOD,Available,LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7665 10.038416666666667, 78.76813888888888 10.03675)"
43,121,,S,SA,25,122-121,258.4207554,NIL,FALSE,79.357147,,10.03675,78.76813889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76813888888888 10.03675, 78.76988888888889 10.034805555555556)"
44,120,,S,SA,25,121-120,286.8378428,NIL,FALSE,74.885509,,10.03480556,78.76988889,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.76988888888889 10.034805555555556, 78.77166666666666 10.03288888888889)"
45,119,,T,SB,25,120-119,288.7903123,2.02,FALSE,74.185509,"1°35'60""R",10.03288889,78.77166667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77166666666666 10.03288888888889, 78.77344444444445 10.031055555555556)"
46,118,,S,SA,25,119-118,279.5200166,2.41,FALSE,73.398094,,10.03105556,78.77344444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77344444444445 10.031055555555556, 78.77530555555555 10.029083333333334)"
47,117,,S,SA,25,118-117,298.9486149,3.23,FALSE,71.288681,,10.02908333,78.77530556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77530555555555 10.029083333333334, 78.77694444444444 10.027222222222223)"
48,116,,S,SA,25,117-116,273.8296664,4.12,FALSE,72.112549,,10.02722222,78.77694444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77694444444444 10.027222222222223, 78.77783333333333 10.026305555555556)"
49,LILO :1,3W,T,DC,26,116-LILO :1,141.0940189,,FALSE,72.623024,"1°13'12""L",10.02630556,78.77783333,GOOD,Available,,,Plain,LILO at Amaravathi Pudur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.77783333333333 10.026305555555556, 78.7786111111111 10.025500000000001)"
50,115,,T,SB,25,LILO :1 - 115,124.1872001,3.01,FALSE,79.093208,"9°52'12""R",10.0255,78.77861111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7786111111111 10.025500000000001, 78.78061111111111 10.023972222222223)"
51,114,,S,SA,25,115-114,275.1671566,2.18,FALSE,77.857452,,10.02397222,78.78061111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78061111111111 10.023972222222223, 78.7825 10.022472222222223)"
52,113,,S,SA,25,114-113,266.8768867,1.16,FALSE,76.479301,,10.02247222,78.7825,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7825 10.022472222222223, 78.78441666666666 10.020972222222223)"
53,112,,S,SA,25,113-112,267.3571153,1.07,FALSE,76.180664,,10.02097222,78.78441667,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78441666666666 10.020972222222223, 78.7863888888889 10.019416666666668)"
54,111,,T,SB,25,112-111,275.5326103,5.07,FALSE,74.737122,"0°44'24""R",10.01941667,78.78638889,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7863888888889 10.019416666666668, 78.78830555555555 10.017916666666668)"
55,110,,S,SA,25,111-110,271,3.5,FALSE,74.394363,,10.01791667,78.78830556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.78830555555555 10.017916666666668, 78.79047222222222 10.01625)"
56,109,,S,SA,25,110-109,304,2.71,FALSE,74.700394,,10.01625,78.79047222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79047222222222 10.01625, 78.7925 10.014722222222222)"
57,108,,S,SA,25,109-108,280.2524884,1.38,FALSE,74.891335,,10.01472222,78.7925,GOOD,Available,"HT,LT",Dhanavayal Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.7925 10.014722222222222, 78.79466666666667 10.013055555555555)"
58,107,,T,SC,26,108-107,301.5118305,1.29,0,74.540184,"45°6'36""L",10.01305556,78.79466667,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79466666666667 10.013055555555555, 78.79494444444444 10.01088888888889)"
59,106,,S,SA,25,107-106,246,3.32,0,74.396339,,10.01088889,78.79494444,GOOD,Available,2-LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79494444444444 10.01088888888889, 78.79525 10.008777777777778)"
60,105,,S,SA,25,106-105,241,1.11,FALSE,76.569931,,10.00877778,78.79525,GOOD,Available,HT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79525 10.008777777777778, 78.79552777777778 10.006694444444445)"
61,104,,T,SB,25,105-104,234,1.31,FALSE,77.955116,"5°43'12""R",10.00669444,78.79552778,GOOD,Available,"LT,HT",Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79552777777778 10.006694444444445, 78.79566666666666 10.006027777777778)"
62,103,,T,H-POLE,12,104-103,75,NIL,FALSE,77.859474,,10.00602778,78.79566667,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79566666666666 10.006027777777778, 78.79572222222222 10.005583333333334)"
63,102,,T,H-POLE,12,103-102,56,NIL,FALSE,78.216965,,10.00558333,78.79572222,GOOD,Available,110KV,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79572222222222 10.005583333333334, 78.79575 10.00511111111111)"
64,101,2W,T,SB,25,102-101,52.36660517,0.78,FALSE,71.86879,"7°35'60""R",10.00511111,78.79575,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79575 10.00511111111111, 78.79616666666666 10.002694444444444)"
65,100,,T,SB,25,101-100,280,1.11,FALSE,72.365608,"22°4'12""R",10.00269444,78.79616667,GOOD,Available,2-HT,Aravayal Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79616666666666 10.002694444444444, 78.79738888888889 10.000722222222223)"
66,99,,S,SA,25,100-99,255.9475173,2.02,FALSE,71.720543,,10.00072222,78.79738889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79738888888889 10.000722222222223, 78.79863888888889 9.998722222222222)"
67,98,,S,SA,25,99-98,262,3.87,FALSE,70.327454,,9.998722222,78.79863889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79863888888889 9.998722222222222, 78.79997222222222 9.996638888888889)"
68,97,,S,SA,25,98-97,271.005285,2.11,FALSE,68.629913,,9.996638889,78.79997222,GOOD,Available,,River,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.79997222222222 9.996638888888889, 78.80125 9.994555555555555)"
69,96,,S,SA,25,97-96,271.4558401,1.03,FALSE,67.355484,,9.994555556,78.80125,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80125 9.994555555555555, 78.80255555555556 9.992527777777777)"
70,95,,T,SB,25,96-95,266,1.36,FALSE,66.276527,"0°9'36""L",9.992527778,78.80255556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80255555555556 9.992527777777777, 78.80388888888889 9.990388888888887)"
71,94,,S,SA,25,95-94,282,2.41,FALSE,66.229874,,9.990388889,78.80388889,GOOD,Available,LT,Aravayal Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80388888888889 9.990388888888887, 78.80525 9.988277777777776)"
72,93,,S,SA,25,94-93,279,1.01,FALSE,60.403851,,9.988277778,78.80525,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80525 9.988277777777776, 78.80641666666666 9.98636111111111)"
73,92,,S,SA,25,93-92,248.9568682,3.07,FALSE,63.569283,,9.986361111,78.80641667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80641666666666 9.98636111111111, 78.80752777777778 9.984638888888888)"
74,91,,S,SA,25,92-91,227,2.54,FALSE,62.953018,,9.984638889,78.80752778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80752777777778 9.984638888888888, 78.80905555555556 9.982166666666666)"
75,90,2W,T,SB,25,91-90,321.5484128,2.16,FALSE,66.425835,"22°29'24""R",9.982166667,78.80905556,GOOD,Available,"HT,LT",,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80905555555556 9.982166666666666, 78.8111111111111 9.980694444444445)"
76,89,,S,SA,25,90-89,277.7121891,1.36,FALSE,64.461838,,9.980694444,78.81111111,GOOD,Available,"HT,LT",Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8111111111111 9.980694444444445, 78.81280555555556 9.979444444444445)"
77,88,,S,SA,25,89-88,230.5489146,3.32,FALSE,65.254669,,9.979444444,78.81280556,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81280555555556 9.979444444444445, 78.81477777777778 9.978083333333334)"
78,87,,S,SA,25,88-87,266,4.57,FALSE,65.664993,,9.978083333,78.81477778,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81477777777778 9.978083333333334, 78.81669444444444 9.976666666666667)"
79,86,,S,SA,25,87-86,263,1.72,FALSE,62.832737,,9.976666667,78.81669444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81669444444444 9.976666666666667, 78.81866666666666 9.97525)"
80,85,,T,SB,25,86-85,267.6522649,1.17,FALSE,61.42551,"28°9'0""L",9.97525,78.81866667,GOOD,Available,HT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81866666666666 9.97525, 78.81966666666666 9.973222222222223)"
81,84,,S,SA,25,85-84,252,1.25,FALSE,62.196636,,9.973222222,78.81966667,GOOD,Available,2-HT,RamNagar Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81966666666666 9.973222222222223, 78.82069444444444 9.971222222222222)"
82,83,,S,SA,25,84-83,252,4.09,FALSE,62.06403,,9.971222222,78.82069444,GOOD,Available,"HT,LT",,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82069444444444 9.971222222222222, 78.82180555555556 9.969055555555556)"
83,82,,T,SB,25,83-82,272,2.1,FALSE,60.972565,"21°21'36""R",9.969055556,78.82180556,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82180555555556 9.969055555555556, 78.82319444444444 9.967833333333333)"
84,81,,T,SC,26,82-81,204,1.52,FALSE,60.77367,"45°40'48""R",9.967833333,78.82319444,GOOD,Available,LT,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82319444444444 9.967833333333333, 78.82475 9.967944444444445)"
85,80,2W,T,SC,26,81-80,171.1897411,2.7,FALSE,58.955223,"33°0'0""L",9.967944444,78.82475,GOOD,Available,LT,Karakudi Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82475 9.967944444444445, 78.82708333333333 9.966638888888887)"
86,79,,S,SA,25,80-79,298,3.26,FALSE,58.547859,,9.966638889,78.82708333,GOOD,Available,HT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82708333333333 9.966638888888887, 78.82919444444444 9.965388888888889)"
87,78,,S,SA,25,79-78,267.0688891,1.06,FALSE,57.249714,,9.965388889,78.82919444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82919444444444 9.965388888888889, 78.83119444444444 9.96425)"
88,77,,S,SA,25,78-77,258,1.02,FALSE,57.575077,,9.96425,78.83119444,GOOD,Available,"HT,LT",Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83119444444444 9.96425, 78.83347222222221 9.962916666666667)"
89,76,,T,SB,25,77-76,289.3290068,3.35,FALSE,57.692268,"25°34'12""L",9.962916667,78.83347222,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83347222222221 9.962916666666667, 78.83486111111111 9.960916666666666)"
90,75,,S,SA,25,76-75,273,2.05,FALSE,61.128239,,9.960916667,78.83486111,GOOD,Available,"HT,LT",Devakottai Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83486111111111 9.960916666666666, 78.83638888888889 9.958722222222221)"
91,74,,S,SA,25,75-74,297,3.21,FALSE,60.805222,,9.958722222,78.83638889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83638888888889 9.958722222222221, 78.83791666666666 9.956527777777778)"
92,73,,S,SA,25,74-73,297,1.24,FALSE,59.278736,  ,9.956527778,78.83791667,GOOD,Available,HT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83791666666666 9.956527777777778, 78.83938888888889 9.954388888888888)"
93,72,,S,SA,25,73-72,288,2.35,FALSE,58.273144,,9.954388889,78.83938889,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83938888888889 9.954388888888888, 78.84097222222222 9.952083333333333)"
94,71,,S,SA,25,72-71,308.5561994,1.2,FALSE,52.676929,,9.952083333,78.84097222,GOOD,Available,,Pond,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84097222222222 9.952083333333333, 78.84247222222221 9.94988888888889)"
95,70,,S,SA,25,71-70,296,4.42,FALSE,52.977051,,9.949888889,78.84247222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84247222222221 9.94988888888889, 78.844 9.947750000000001)"
96,69,,S,SA,25,70-69,293,5.06,FALSE,52.507782,,9.94775,78.844,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.844 9.947750000000001, 78.84438888888889 9.946861111111112)"
