S.No,Tower No.,Joint box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
91,122,,S,DA,26,121-122,270.1873119,4.53,FALSE,100.190865,,9.851222222,78.416,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.41600000000001 9.851222222222221, 78.41861111111112 9.8505)"
92,123,,S,DA,26,122-123,295.2828248,3.07,FALSE,100.77861,,9.8505,78.41861111,GOOD,Available,LT,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.41861111111112 9.8505, 78.42094444444444 9.849861111111112)"
93,124,,T,DC,26,123-124,267.4259187,2.48,FALSE,98.015488,"28°3'32"" L",9.849861111,78.42094444,GOOD,Available,HT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.42094444444444 9.849861111111112, 78.42352777777778 9.850444444444443)"
94,125,,S,DA,26,124-125,289.5359853,3.54,FALSE,96.837402,,9.850444444,78.42352778,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.42352777777778 9.850444444444443, 78.42602777777778 9.850999999999999)"
95,126,,S,DA,26,125-126,283.1742483,1.97,FALSE,97.430969,,9.851,78.42602778,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.42602777777778 9.850999999999999, 78.42883333333334 9.851583333333332)"
96,127,2W,T,DC,26,126-127,312.0860419,2.76,FALSE,102.343582,"0°10'27"" L",9.851583333,78.42883333,GOOD,Available,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.42883333333334 9.851583333333332, 78.43172222222222 9.852222222222222)"
97,128,,S,DA,26,127-128,326.4515836,5.51,FALSE,95.785019,,9.852222222,78.43172222,GOOD,Available,"LT,HT",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.43172222222222 9.852222222222222, 78.43433333333334 9.852777777777778)"
98,129,,S,DA,26,128-129,292.2911097,1.52,FALSE,96.878624,,9.852777778,78.43433333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.43433333333334 9.852777777777778, 78.43566666666668 9.852972222222222)"
99,LILO :129/1 ,3W,T,DC,26,129-129/1,148.3497677,1.33,0,98.529655,"6°31'43"" L",9.852972222,78.43566667,GOOD,Available,,,PLAIN,LILO at Idaya Melur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.43566666666668 9.852972222222222, 78.43680555555557 9.853277777777777)"
100,130,,T,DC,26,129/1-130,130.5413038,1.78,FALSE,98.805107,"2°36'49"" R",9.853277778,78.43680556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.43680555555557 9.853277777777777, 78.43941666666667 9.853833333333332)"
101,131,,S,DA,26,130-131,290.8981061,4.22,0,102.098511,,9.853833333,78.43941667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.43941666666667 9.853833333333332, 78.44225 9.854444444444445)"
102,132,,S,DA,26,131-132,320.889583,1.22,FALSE,104.174377,,9.854444444,78.44225,GOOD,Available,LT-2NO,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.44225 9.854444444444445, 78.44447222222223 9.854972222222221)"
103,133,,T,DC,26,132-133,250.2940339,15.82,FALSE,108.694687,"18°9'24"" R",9.854972222,78.44447222,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.44447222222223 9.854972222222221, 78.44686111111112 9.854777777777777)"
104,134,,S,DA,26,133-134,260.7438079,10.53,FALSE,105.17527,,9.854777778,78.44686111,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.44686111111112 9.854777777777777, 78.44930555555555 9.854583333333332)"
105,135,,T,DC,26,134-135,268.9680209,∞,FALSE,106.952049,"1°25'6"" R",9.854583333,78.44930556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.44930555555555 9.854583333333332, 78.45141666666667 9.854388888888888)"
106,136,,T,DC,26,135-136,233.1511922,14.32,FALSE,105.76738,"2°14'47""",9.854388889,78.45141667,GOOD,NO E/W,400 KV,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.45141666666667 9.854388888888888, 78.45325 9.854277777777778)"
107,137,,S,DA,26,136-137,203.9495068,12.02,FALSE,106.328445,,9.854277778,78.45325,GOOD,Available,LT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.45325 9.854277777777778, 78.45538888888889 9.854055555555556)"
108,138,,S,DA,26,137-138,235.8008704,12.69,FALSE,109.205971,,9.854055556,78.45538889,GOOD,Available,LT,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.45538888888889 9.854055555555556, 78.4576388888889 9.853916666666667)"
109,139,,T,DC,26,138-139,245.1076527,7.15,FALSE,106.653732,"0°36'49 "" R",9.853916667,78.45763889,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4576388888889 9.853916666666667, 78.45913888888889 9.853833333333332)"
110,140,,T,DC,26,139-140,166.5583233,10.37,FALSE,106.788002,"18°34'44"" L",9.853833333,78.45913889,GOOD,Available,66 KV,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.45913888888889 9.853833333333332, 78.46180555555556 9.854527777777777)"
111,141,,S,DA,26,140-141,301.642921,1.69,FALSE,110.627396,,9.854527778,78.46180556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46180555555556 9.854527777777777, 78.46383333333334 9.855055555555555)"
112,142,,S,DA,26,141-142,230.1835696,1.73,FALSE,111.63723,,9.855055556,78.46383333,GOOD,Available,,Village Road,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46383333333334 9.855055555555555, 78.46611111111112 9.855694444444444)"
113,143,,S,DA,26,142-143,261.4178659,2.11,FALSE,105.920906,,9.855694444,78.46611111,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.46611111111112 9.855694444444444, 78.4683888888889 9.856305555555554)"
114,144,,S,DA,26,143-144,257.0975592,0.75,FALSE,108.375526,,9.856305556,78.46838889,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.4683888888889 9.856305555555554, 78.47080555555556 9.856944444444444)"
115,145,2W,T,DC,26,144-145,276.5870035,1.37,FALSE,102.970062,"2°3'20"" R",9.856944444,78.47080556,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47080555555556 9.856944444444444, 78.47194444444445 9.857194444444444)"
116,146A,,T,DC,26,145-146A.,126.2480539,2.79,FALSE,104.43589,"40°55'19"" L",9.857194444,78.47194444,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47194444444445 9.857194444444444, 78.47225 9.85763888888889)"
117,146,,T,DC,26,146A.-146,59.03744295,2.38,FALSE,105.789482,"31°24'37"" R",9.857638889,78.47225,GOOD,Available,66 KV,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47225 9.85763888888889, 78.47502777777778 9.858777777777778)"
118,147,,S,DA,26,146-147,328.1748941,0.83,FALSE,108.46476,,9.858777778,78.47502778,GOOD,Available,LT,Trichy -Manamadurai NH,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47502777777778 9.858777777777778, 78.47752777777778 9.85986111111111)"
119,148,,S,DA,26,147-148,299.6325915,1.6,FALSE,107.218925,,9.859861111,78.47752778,GOOD,Available,LT,School Inside,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47752777777778 9.85986111111111, 78.47983333333333 9.860777777777777)"
120,149,,S,DA,26,148-149,273.0550502,1.71,FALSE,104.683136,,9.860777778,78.47983333,GOOD,Available,,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.47983333333333 9.860777777777777, 78.48183333333334 9.861527777777777)"
121,150,,T,DC,26,149-150,236.6076795,5.57,FALSE,104.377098,"24°50'7"" R",9.861527778,78.48183333,GOOD,Available,"HT,LT",ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48183333333334 9.861527777777777, 78.48419444444444 9.86136111111111)"
122,151,,T,DC,26,150-151,260.0422261,6.07,FALSE,108.144379,"2°39'31"" R",9.861361111,78.48419444,GOOD,Available,LT,Sivagangai City,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48419444444444 9.86136111111111, 78.48583333333333 9.861194444444443)"
123,152,,T,DC,26,151-152,181.3999775,0.49,FALSE,109.919952,"89°52'47"" R",9.861194444,78.48583333,GOOD,Available,"HT,66 KV",ROAD ST,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.48583333333333 9.861194444444443, 78.48583333333333 9.861138888888888)"
124,Gantry (Sivagangai SS),2W,Gantry,H-POLE,12,152-Gantry,10,,,109.854919,,9.861138889,78.48583333,GOOD,NO E/W,,,PLAIN,Rail Pole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
